Agent_ID,Date,Hour,GROUP_NAME,CALLS_ANSWERED,RONA,LOGGED_ON_TIME,AVAILABLE_TIME,PER_AVAIL,HANDLED_CALLS_TIME,AVG_HANDLE_TIME,POD_NAME
10,2021-11-05,14,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.3567,1728,0,POD 1
10,2021-11-05,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.3567,0,0,POD 1
10,2021-11-05,15,CN_SCH_SPECC_POD_1_SG,8,0,3456,0,0.09029999999999999,1728,0,POD 1
10,2021-11-05,15,CN_SCH_SPECC_SP_POD_1_SG,1,0,3456,0,0.09029999999999999,864,864,POD 1
10,2021-11-05,16,CN_SCH_SPECC_POD_1_SG,2,0,1728,864,0.4499,864,0,POD 1
10,2021-11-05,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.4499,0,0,POD 1
12,2021-11-08,08,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0063,0,0,POD 3
12,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0078000000000000005,0,0,POD 1
12,2021-11-08,08,CN_SCH_SPECC_POD_2_SG,8,0,3456,1728,0.5202,864,0,POD 2
12,2021-11-08,08,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5202,0,0,POD 2
12,2021-11-08,09,CN_SCH_SPECC_EN_SG,2,0,0,0,0.0034999999999999996,0,0,POD 3
12,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,2,1,0,0,0.0045000000000000005,0,0,POD 1
12,2021-11-08,09,CN_SCH_SPECC_POD_2_SG,12,0,3456,1728,0.4858,864,0,POD 2
12,2021-11-08,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4858,0,0,POD 2
12,2021-11-08,10,CN_SCH_SPECC_POD_2_SG,8,0,3456,864,0.20829999999999999,864,0,POD 2
12,2021-11-08,10,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.20829999999999999,0,0,POD 2
12,2021-11-08,11,CN_SCH_SPECC_POD_2_SG,4,0,3456,0,0.09029999999999999,864,0,POD 2
12,2021-11-08,11,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,0,0.09029999999999999,0,0,POD 2
12,2021-11-08,12,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
12,2021-11-08,12,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0043,0,0,POD 1
12,2021-11-08,12,CN_SCH_SPECC_POD_2_SG,5,0,3456,864,0.1311,864,0,POD 2
12,2021-11-08,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.1311,0,0,POD 2
12,2021-11-08,13,CN_SCH_SPECC_EN_SG,2,0,864,0,0.0017000000000000001,864,0,POD 3
12,2021-11-08,13,CN_SCH_SPECC_POD_2_SG,11,0,3456,864,0.25920000000000004,1728,0,POD 2
12,2021-11-08,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.25920000000000004,0,0,POD 2
12,2021-11-08,14,CN_SCH_SPECC_EN_SG,2,0,0,0,0.0038,0,0,POD 3
12,2021-11-08,14,CN_SCH_SPECC_POD_2_SG,7,0,3456,1728,0.5639,864,0,POD 2
12,2021-11-08,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5639,0,0,POD 2
12,2021-11-08,15,CN_SCH_SPECC_POD_2_SG,8,0,3456,1728,0.42579999999999996,864,0,POD 2
12,2021-11-08,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.42579999999999996,0,0,POD 2
12,2021-11-08,16,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
12,2021-11-08,16,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.02,0,0,POD 1
12,2021-11-08,16,CN_SCH_SPECC_POD_2_SG,4,0,1728,864,0.5836,864,0,POD 2
12,2021-11-08,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.5836,0,0,POD 2
8,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,10,0,1728,864,0.2304,1728,0,POD 1
8,2021-11-08,08,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.2304,0,0,POD 1
14,2021-11-08,09,CN_SCH_SPECC_EN_SG,4,0,864,0,0.0019,864,0,POD 3
14,2021-11-08,09,CN_SCH_SPECC_POD_2_SG,3,0,3456,864,0.33759999999999996,0,0,POD 2
14,2021-11-08,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.33759999999999996,0,0,POD 2
14,2021-11-08,10,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
14,2021-11-08,10,CN_SCH_SPECC_POD_2_SG,6,0,3456,864,0.2514,1728,0,POD 2
14,2021-11-08,10,CN_SCH_SPECC_SP_POD_2_SG,1,0,3456,864,0.2514,0,0,POD 2
14,2021-11-08,11,CN_SCH_SPECC_EN_SG,2,0,864,0,0.0,864,864,POD 3
14,2021-11-08,11,CN_SCH_SPECC_POD_2_SG,5,0,3456,864,0.27140000000000003,864,0,POD 2
14,2021-11-08,11,CN_SCH_SPECC_SP_POD_2_SG,1,0,3456,864,0.27140000000000003,0,0,POD 2
14,2021-11-08,12,CN_SCH_SPECC_EN_SG,2,0,0,0,0.0034000000000000002,0,0,POD 3
14,2021-11-08,12,CN_SCH_SPECC_POD_2_SG,10,0,3456,1728,0.3653,1728,0,POD 2
14,2021-11-08,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.3653,0,0,POD 2
14,2021-11-08,13,CN_SCH_SPECC_POD_2_SG,2,0,3456,0,0.0717,0,0,POD 2
14,2021-11-08,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,0,0.0717,0,0,POD 2
14,2021-11-08,14,CN_SCH_SPECC_EN_SG,2,0,0,0,0.0051,0,0,POD 3
14,2021-11-08,14,CN_SCH_SPECC_POD_2_SG,2,0,3456,864,0.24,0,0,POD 2
14,2021-11-08,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.24,0,0,POD 2
14,2021-11-08,15,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
14,2021-11-08,15,CN_SCH_SPECC_POD_2_SG,3,0,3456,1728,0.4347,864,0,POD 2
14,2021-11-08,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4347,0,0,POD 2
14,2021-11-08,16,CN_SCH_SPECC_EN_SG,3,0,864,0,0.001,864,0,POD 3
14,2021-11-08,16,CN_SCH_SPECC_POD_2_SG,4,0,3456,1728,0.4311,864,0,POD 2
14,2021-11-08,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4311,0,0,POD 2
14,2021-11-08,17,CN_SCH_SPECC_POD_2_SG,2,0,1728,1728,0.7367,864,0,POD 2
14,2021-11-08,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,1728,0.7367,0,0,POD 2
3,2021-11-08,08,CN_SCH_SPECC_EN_SG,5,0,1728,0,0.0863,864,0,POD 3
3,2021-11-08,08,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0863,0,0,POD 3
3,2021-11-08,09,CN_SCH_SPECC_EN_SG,9,0,3456,0,0.0828,2592,0,POD 3
3,2021-11-08,09,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0828,0,0,POD 3
3,2021-11-08,10,CN_SCH_SPECC_EN_SG,13,0,3456,0,0.0258,3456,0,POD 3
3,2021-11-08,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0258,0,0,POD 3
3,2021-11-08,11,CN_SCH_SPECC_EN_SG,6,0,3456,0,0.0542,1728,0,POD 3
3,2021-11-08,11,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0542,0,0,POD 3
3,2021-11-08,12,CN_SCH_SPECC_EN_SG,6,0,3456,0,0.0911,864,0,POD 3
3,2021-11-08,12,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0911,0,0,POD 3
3,2021-11-08,13,CN_SCH_SPECC_EN_SG,6,0,3456,864,0.2325,1728,0,POD 3
3,2021-11-08,13,CN_SCH_SPECC_POD_1_SG,1,0,864,0,0.0022,864,864,POD 1
3,2021-11-08,13,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.2325,0,0,POD 3
3,2021-11-08,14,CN_SCH_SPECC_EN_SG,11,0,3456,0,0.0342,3456,0,POD 3
3,2021-11-08,14,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0342,0,0,POD 3
3,2021-11-08,15,CN_SCH_SPECC_EN_SG,10,0,3456,864,0.1261,2592,0,POD 3
3,2021-11-08,15,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.1261,0,0,POD 3
3,2021-11-08,16,CN_SCH_SPECC_EN_SG,11,0,3456,0,0.0308,2592,0,POD 3
3,2021-11-08,16,CN_SCH_SPECC_SP_SG,2,0,3456,0,0.0308,864,0,POD 3
3,2021-11-08,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,864,864,POD 3
3,2021-11-08,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.0,0,0,POD 3
5,2021-11-08,09,CN_SCH_SPECC_EN_SG,3,0,0,0,0.004699999999999999,0,0,POD 3
5,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.2181,1728,0,POD 1
5,2021-11-08,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2181,0,0,POD 1
5,2021-11-08,10,CN_SCH_SPECC_POD_1_SG,3,0,3456,864,0.1931,864,0,POD 1
5,2021-11-08,10,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1931,0,0,POD 1
5,2021-11-08,11,CN_SCH_SPECC_EN_SG,2,0,864,0,0.0022,864,0,POD 3
5,2021-11-08,11,CN_SCH_SPECC_POD_1_SG,11,0,3456,864,0.2781,1728,0,POD 1
5,2021-11-08,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2781,0,0,POD 1
5,2021-11-08,12,CN_SCH_SPECC_POD_1_SG,8,0,3456,0,0.0888,2592,0,POD 1
5,2021-11-08,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,0,0.0888,0,0,POD 1
5,2021-11-08,13,CN_SCH_SPECC_POD_1_SG,0,0,3456,0,0.0,0,0,POD 1
5,2021-11-08,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,0,0.0,0,0,POD 1
5,2021-11-08,14,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0068000000000000005,0,0,POD 3
5,2021-11-08,14,CN_SCH_SPECC_POD_1_SG,11,0,3456,864,0.1606,1728,0,POD 1
5,2021-11-08,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1606,0,0,POD 1
5,2021-11-08,15,CN_SCH_SPECC_EN_SG,2,0,1728,0,0.0006,1728,864,POD 3
5,2021-11-08,15,CN_SCH_SPECC_POD_1_SG,4,0,3456,864,0.2847,864,0,POD 1
5,2021-11-08,15,CN_SCH_SPECC_SP_POD_1_SG,1,0,3456,864,0.2847,0,0,POD 1
5,2021-11-08,16,CN_SCH_SPECC_POD_1_SG,7,0,3456,864,0.27940000000000004,1728,0,POD 1
5,2021-11-08,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.27940000000000004,864,864,POD 1
5,2021-11-08,17,CN_SCH_SPECC_POD_1_SG,3,0,1728,864,0.5378000000000001,864,0,POD 1
5,2021-11-08,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,864,0.5378000000000001,0,0,POD 1
18,2021-11-08,08,CN_SCH_SPECC_EN_SG,8,0,1728,0,0.0371,1728,0,POD 3
18,2021-11-08,08,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0371,0,0,POD 3
18,2021-11-08,09,CN_SCH_SPECC_EN_SG,11,0,3456,0,0.0975,2592,0,POD 3
18,2021-11-08,09,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0975,0,0,POD 3
18,2021-11-08,10,CN_SCH_SPECC_EN_SG,8,0,3456,0,0.0336,1728,0,POD 3
18,2021-11-08,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0336,0,0,POD 3
18,2021-11-08,11,CN_SCH_SPECC_EN_SG,8,0,3456,0,0.0489,3456,864,POD 3
18,2021-11-08,11,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0489,0,0,POD 3
18,2021-11-08,12,CN_SCH_SPECC_EN_SG,14,0,3456,864,0.1408,3456,0,POD 3
18,2021-11-08,12,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.1408,0,0,POD 3
18,2021-11-08,13,CN_SCH_SPECC_EN_SG,6,0,2592,864,0.45990000000000003,864,0,POD 3
18,2021-11-08,13,CN_SCH_SPECC_SP_SG,0,0,2592,864,0.45990000000000003,0,0,POD 3
4,2021-11-08,08,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0043,0,0,POD 3
4,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0,0,0,POD 1
4,2021-11-08,08,CN_SCH_SPECC_POD_2_SG,4,0,1728,864,0.30820000000000003,864,0,POD 2
4,2021-11-08,08,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.30820000000000003,0,0,POD 2
4,2021-11-08,09,CN_SCH_SPECC_EN_SG,5,0,864,0,0.0033,864,0,POD 3
4,2021-11-08,09,CN_SCH_SPECC_POD_2_SG,4,0,3456,1728,0.4794,864,0,POD 2
4,2021-11-08,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4794,0,0,POD 2
4,2021-11-08,10,CN_SCH_SPECC_EN_SG,1,0,864,0,0.0023,0,0,POD 3
4,2021-11-08,10,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0055000000000000005,0,0,POD 1
4,2021-11-08,10,CN_SCH_SPECC_POD_2_SG,9,1,3456,864,0.35240000000000005,864,0,POD 2
4,2021-11-08,10,CN_SCH_SPECC_SP_POD_2_SG,1,0,3456,864,0.35240000000000005,0,0,POD 2
4,2021-11-08,11,CN_SCH_SPECC_EN_SG,4,0,864,0,0.0032,0,0,POD 3
4,2021-11-08,11,CN_SCH_SPECC_POD_2_SG,10,0,3456,864,0.3522,1728,0,POD 2
4,2021-11-08,11,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.3522,0,0,POD 2
4,2021-11-08,12,CN_SCH_SPECC_EN_SG,2,0,864,0,0.0023,864,0,POD 3
4,2021-11-08,12,CN_SCH_SPECC_POD_2_SG,0,0,3456,864,0.12279999999999999,0,0,POD 2
4,2021-11-08,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.12279999999999999,0,0,POD 2
4,2021-11-08,12,CN_SCH_SPECC_SP_SG,1,0,0,0,0.0,0,0,POD 3
4,2021-11-08,13,CN_SCH_SPECC_EN_SG,2,0,864,0,0.0012,0,0,POD 3
4,2021-11-08,13,CN_SCH_SPECC_POD_2_SG,4,0,3456,864,0.1953,864,0,POD 2
4,2021-11-08,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.1953,0,0,POD 2
4,2021-11-08,14,CN_SCH_SPECC_EN_SG,3,0,864,0,0.0105,864,0,POD 3
4,2021-11-08,14,CN_SCH_SPECC_POD_1_SG,2,0,864,0,0.012,864,864,POD 1
4,2021-11-08,14,CN_SCH_SPECC_POD_2_SG,2,0,3456,1728,0.435,0,0,POD 2
4,2021-11-08,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.435,0,0,POD 2
4,2021-11-08,15,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,864,864,POD 3
4,2021-11-08,15,CN_SCH_SPECC_POD_2_SG,9,0,3456,1728,0.3969,1728,0,POD 2
4,2021-11-08,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.3969,0,0,POD 2
4,2021-11-08,16,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
4,2021-11-08,16,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0,0,0,POD 1
4,2021-11-08,16,CN_SCH_SPECC_POD_2_SG,5,0,3456,1728,0.4986,864,0,POD 2
4,2021-11-08,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.4986,0,0,POD 2
4,2021-11-08,17,CN_SCH_SPECC_POD_2_SG,0,0,0,0,0.0165,0,0,POD 2
4,2021-11-08,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,0,0,0.0165,0,0,POD 2
9,2021-11-08,08,CN_SCH_SPECC_EN_SG,3,0,1728,0,0.0292,864,864,POD 3
9,2021-11-08,08,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0292,0,0,POD 3
9,2021-11-08,09,CN_SCH_SPECC_EN_SG,2,0,1728,0,0.0178,1728,864,POD 3
9,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,3,0,1728,0,0.21239999999999998,1728,864,POD 1
9,2021-11-08,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,0,0.21239999999999998,0,0,POD 1
9,2021-11-08,09,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0178,0,0,POD 3
9,2021-11-08,10,CN_SCH_SPECC_POD_1_SG,10,0,3456,864,0.22219999999999998,2592,0,POD 1
9,2021-11-08,10,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.22219999999999998,0,0,POD 1
9,2021-11-08,11,CN_SCH_SPECC_EN_SG,1,0,864,0,0.0022,864,864,POD 3
9,2021-11-08,11,CN_SCH_SPECC_POD_1_SG,8,0,3456,864,0.2514,1728,0,POD 1
9,2021-11-08,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2514,0,0,POD 1
9,2021-11-08,12,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0068000000000000005,0,0,POD 3
9,2021-11-08,12,CN_SCH_SPECC_POD_1_SG,7,0,3456,864,0.1664,2592,0,POD 1
9,2021-11-08,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1664,0,0,POD 1
9,2021-11-08,13,CN_SCH_SPECC_POD_1_SG,2,0,3456,864,0.145,864,0,POD 1
9,2021-11-08,13,CN_SCH_SPECC_POD_2_SG,1,0,864,0,0.0016,864,864,POD 2
9,2021-11-08,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.145,0,0,POD 1
9,2021-11-08,14,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
9,2021-11-08,14,CN_SCH_SPECC_POD_1_SG,3,0,3456,864,0.19190000000000002,864,0,POD 1
9,2021-11-08,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.19190000000000002,0,0,POD 1
9,2021-11-08,15,CN_SCH_SPECC_EN_SG,1,0,0,0,0.005,0,0,POD 3
9,2021-11-08,15,CN_SCH_SPECC_POD_1_SG,9,0,3456,864,0.3411,2592,0,POD 1
9,2021-11-08,15,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.3411,0,0,POD 1
9,2021-11-08,16,CN_SCH_SPECC_EN_SG,1,0,864,0,0.0021,0,0,POD 3
9,2021-11-08,16,CN_SCH_SPECC_POD_1_SG,6,0,3456,864,0.2261,2592,0,POD 1
9,2021-11-08,16,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2261,0,0,POD 1
9,2021-11-08,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,0,0,POD 3
9,2021-11-08,17,CN_SCH_SPECC_POD_1_SG,0,0,0,0,0.0,0,0,POD 1
9,2021-11-08,17,CN_SCH_SPECC_SP_POD_1_SG,0,0,0,0,0.0,0,0,POD 1
1,2021-11-08,13,CN_SCH_SPECC_EN_SG,10,0,3456,864,0.1889,2592,0,POD 3
1,2021-11-08,13,CN_SCH_SPECC_SP_SG,0,0,3456,864,0.1889,0,0,POD 3
1,2021-11-08,14,CN_SCH_SPECC_EN_SG,16,0,3456,0,0.1058,3456,0,POD 3
1,2021-11-08,14,CN_SCH_SPECC_SP_SG,1,0,3456,0,0.1058,0,0,POD 3
1,2021-11-08,15,CN_SCH_SPECC_EN_SG,5,0,3456,0,0.06,1728,0,POD 3
1,2021-11-08,15,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.06,864,864,POD 3
1,2021-11-08,16,CN_SCH_SPECC_EN_SG,16,0,3456,0,0.055,2592,0,POD 3
1,2021-11-08,16,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.055,0,0,POD 3
1,2021-11-08,17,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,0,0,POD 3
1,2021-11-08,17,CN_SCH_SPECC_SP_SG,0,0,0,0,0.0,0,0,POD 3
16,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,6,0,2592,0,0.1036,1728,0,POD 1
16,2021-11-08,08,CN_SCH_SPECC_SP_POD_1_SG,0,0,2592,0,0.1036,0,0,POD 1
16,2021-11-08,09,CN_SCH_SPECC_EN_SG,1,0,0,0,0.0,0,0,POD 3
16,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,2,0,1728,0,0.1273,864,0,POD 1
16,2021-11-08,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,0,0.1273,0,0,POD 1
15,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,4,0,864,0,0.0048,864,0,POD 1
15,2021-11-08,08,CN_SCH_SPECC_POD_2_SG,4,0,1728,864,0.3282,0,0,POD 2
15,2021-11-08,08,CN_SCH_SPECC_SP_POD_2_SG,0,0,1728,864,0.3282,0,0,POD 2
15,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,3,0,864,0,0.0026,864,0,POD 1
15,2021-11-08,09,CN_SCH_SPECC_POD_2_SG,9,0,3456,1728,0.505,864,0,POD 2
15,2021-11-08,09,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.505,0,0,POD 2
15,2021-11-08,10,CN_SCH_SPECC_POD_1_SG,5,0,1728,864,0.2273,864,0,POD 1
15,2021-11-08,10,CN_SCH_SPECC_POD_2_SG,11,0,3456,864,0.2525,1728,0,POD 2
15,2021-11-08,10,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2525,0,0,POD 2
15,2021-11-08,11,CN_SCH_SPECC_POD_1_SG,5,0,2592,0,0.1226,864,0,POD 1
15,2021-11-08,11,CN_SCH_SPECC_POD_2_SG,9,0,3456,864,0.2767,1728,0,POD 2
15,2021-11-08,11,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2767,0,0,POD 2
15,2021-11-08,12,CN_SCH_SPECC_POD_1_SG,2,0,864,0,0.0039000000000000003,864,0,POD 1
15,2021-11-08,12,CN_SCH_SPECC_POD_2_SG,7,0,3456,864,0.2369,1728,0,POD 2
15,2021-11-08,12,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.2369,0,0,POD 2
15,2021-11-08,13,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0,0,0,POD 1
15,2021-11-08,13,CN_SCH_SPECC_POD_2_SG,2,0,3456,864,0.15560000000000002,0,0,POD 2
15,2021-11-08,13,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,864,0.15560000000000002,0,0,POD 2
15,2021-11-08,14,CN_SCH_SPECC_POD_1_SG,5,0,864,0,0.0029,864,0,POD 1
15,2021-11-08,14,CN_SCH_SPECC_POD_2_SG,4,0,3456,1728,0.5972,0,0,POD 2
15,2021-11-08,14,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5972,0,0,POD 2
15,2021-11-08,15,CN_SCH_SPECC_POD_1_SG,1,0,0,0,0.0,0,0,POD 1
15,2021-11-08,15,CN_SCH_SPECC_POD_2_SG,8,0,3456,1728,0.39280000000000004,1728,0,POD 2
15,2021-11-08,15,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.39280000000000004,0,0,POD 2
15,2021-11-08,16,CN_SCH_SPECC_POD_1_SG,3,0,864,0,0.0015,864,0,POD 1
15,2021-11-08,16,CN_SCH_SPECC_POD_2_SG,5,0,3456,1728,0.5710999999999999,864,0,POD 2
15,2021-11-08,16,CN_SCH_SPECC_SP_POD_2_SG,0,0,3456,1728,0.5710999999999999,0,0,POD 2
15,2021-11-08,17,CN_SCH_SPECC_POD_2_SG,0,0,0,0,0.6923,0,0,POD 2
15,2021-11-08,17,CN_SCH_SPECC_SP_POD_2_SG,0,0,0,0,0.6923,0,0,POD 2
17,2021-11-08,08,CN_SCH_SPECC_EN_SG,5,0,1728,0,0.0864,864,0,POD 3
17,2021-11-08,08,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0864,0,0,POD 3
17,2021-11-08,09,CN_SCH_SPECC_EN_SG,15,0,3456,0,0.0758,2592,0,POD 3
17,2021-11-08,09,CN_SCH_SPECC_SP_SG,1,0,3456,0,0.0758,864,864,POD 3
17,2021-11-08,10,CN_SCH_SPECC_EN_SG,11,0,3456,0,0.09970000000000001,2592,0,POD 3
17,2021-11-08,10,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.09970000000000001,0,0,POD 3
17,2021-11-08,11,CN_SCH_SPECC_EN_SG,17,0,3456,0,0.06280000000000001,2592,0,POD 3
17,2021-11-08,11,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.06280000000000001,0,0,POD 3
17,2021-11-08,12,CN_SCH_SPECC_EN_SG,9,0,3456,0,0.0167,1728,0,POD 3
17,2021-11-08,12,CN_SCH_SPECC_SP_SG,0,0,3456,0,0.0167,0,0,POD 3
17,2021-11-08,13,CN_SCH_SPECC_EN_SG,0,0,1728,0,0.0,0,0,POD 3
17,2021-11-08,13,CN_SCH_SPECC_SP_SG,0,0,1728,0,0.0,0,0,POD 3
10,2021-11-08,08,CN_SCH_SPECC_POD_1_SG,6,0,1728,0,0.16079999999999997,864,0,POD 1
10,2021-11-08,08,CN_SCH_SPECC_SP_POD_1_SG,0,0,1728,0,0.16079999999999997,0,0,POD 1
10,2021-11-08,09,CN_SCH_SPECC_POD_1_SG,9,0,3456,864,0.2139,1728,0,POD 1
10,2021-11-08,09,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2139,0,0,POD 1
10,2021-11-08,10,CN_SCH_SPECC_POD_1_SG,10,0,3456,864,0.3172,2592,0,POD 1
10,2021-11-08,10,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.3172,0,0,POD 1
10,2021-11-08,11,CN_SCH_SPECC_POD_1_SG,0,0,3456,0,0.0,0,0,POD 1
10,2021-11-08,11,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,0,0.0,0,0,POD 1
10,2021-11-08,12,CN_SCH_SPECC_EN_SG,7,2,2592,0,0.058499999999999996,1728,0,POD 3
10,2021-11-08,12,CN_SCH_SPECC_POD_1_SG,7,0,3456,864,0.19920000000000002,864,0,POD 1
10,2021-11-08,12,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.19920000000000002,0,0,POD 1
10,2021-11-08,13,CN_SCH_SPECC_EN_SG,0,0,0,0,0.0,0,0,POD 3
10,2021-11-08,13,CN_SCH_SPECC_POD_1_SG,12,0,3456,864,0.2039,2592,0,POD 1
10,2021-11-08,13,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.2039,0,0,POD 1
10,2021-11-08,14,CN_SCH_SPECC_EN_SG,5,0,864,0,0.0032,864,0,POD 3
10,2021-11-08,14,CN_SCH_SPECC_POD_1_SG,9,0,3456,864,0.1589,1728,0,POD 1
10,2021-11-08,14,CN_SCH_SPECC_SP_POD_1_SG,0,0,3456,864,0.1589,0,0,POD 1
