Date,Agent_ID,Break[10003],Extended Wrap Up[10048],Go To Logout[10025],Lunch[10001],Undefined[0],CTI Failure[50002],Outbound Calls[32],RONA[32767],Administration[11043],Computer Issues[10030],Meeting[10007],[50003],Training[10005],[32762],[999],Member Facing Work[11494],Missed Tasks[50010]
7/28/21,12,16.3,18.6,0.1,56.1,0.6,,,,,,8.4,,,,,,
7/28/21,11,4.4,8.7,0.1,52.2,16.2,,,,,,,,18.5,,,,
7/28/21,15,14.6,5.5,0.1,67.8,9.7,,,,,,,,2.2,,,,
7/28/21,13,11.4,25.8,0.0,59.1,3.2,,,0.4,0.0,,,,,,,,
7/28/21,2,34.5,,0.1,59.9,2.6,,,0.2,,2.7,,,,,,,
7/28/21,18,32.1,66.2,0.5,,1.3,,,,,,,,,,,,
7/28/21,5,15.8,37.8,0.0,45.5,0.9,,,0.1,0.0,,,,,,,,
7/28/21,14,,,2.3,,4.6,,,,93.1,,,,,,,,
7/28/21,14,5.8,28.1,0.1,,0.7,,,1.8,63.6,,,,,,,,
7/28/21,3,,,,,100.0,,,,,,,,,,,,
7/28/21,3,55.4,32.0,0.8,,11.9,,,,,,,,,,,,
7/28/21,4,66.3,,1.5,,6.1,,20.3,5.7,,,,,,,,,
7/28/21,7,44.8,51.4,0.2,,3.5,,,,,,,,,,,,
7/28/21,14,8.9,23.3,,,0.2,47.5,,3.5,13.5,3.3,,,,,,,
7/28/21,14,,25.4,,,0.7,,,,73.2,0.7,,,,,,,
7/29/21,8,,,0.1,80.4,19.5,,,,,,,,,,,,
7/29/21,12,16.8,11.9,0.1,56.9,2.5,,,,7.5,4.3,,,,,,,
7/29/21,15,4.6,24.2,0.1,46.7,5.1,,,0.1,,,,,19.3,,,,
7/29/21,11,,0.3,0.0,,0.2,,,,,,,,99.5,,,,
7/29/21,13,22.4,26.3,0.0,46.6,2.1,,,2.5,0.0,,0.1,,,,,,
7/29/21,4,64.6,51.3,1.1,,16.6,,16.5,2.3,,,,0.0,,,,,
7/29/21,3,13.6,18.1,0.1,67.0,0.3,4.8,1.0,1.3,,1.9,42.2,,,,,,
7/29/21,5,7.2,37.0,0.1,54.8,1.0,,,,0.0,,,,,,,,
7/29/21,14,26.9,64.3,0.1,,0.1,,,0.6,8.0,0.1,,,,,,,
7/29/21,4,14.7,2.9,0.1,79.3,0.3,,2.0,0.8,,,,,,,,,
7/29/21,7,19.3,14.8,0.2,,0.1,,,0.1,,,65.6,,,,,,
7/29/21,14,52.3,44.7,2.1,,0.9,,,,,,,,,,,,
7/29/21,15,17.0,81.7,0.6,,0.7,,,17.5,,,,0.0,,,,,
7/29/21,8,,,23.1,,76.9,,,,,,,,,,,,
7/29/21,5,45.9,51.7,0.4,,2.0,,,,,,,0.0,,,,,
7/29/21,14,23.3,75.7,0.5,,0.5,,,,,,,,,,,,
7/29/21,12,,,26.7,,73.3,,,,,,,,,,,,
7/29/21,4,,,3.6,,17.6,,,,,78.8,,,,,,,
7/29/21,13,,,,,100.0,,,,,,,,,,,,
7/30/21,8,2.8,6.8,0.1,73.0,17.2,,,,,,,,,,,,
7/30/21,12,18.3,4.3,0.1,57.9,0.6,11.1,,0.1,,7.7,,,,,,,
7/30/21,11,0.6,,0.0,21.1,58.4,,,,10.4,,9.5,,,,,,
7/30/21,15,26.0,13.0,0.6,42.8,17.4,,,,0.1,,,,,,,,
7/30/21,13,14.3,12.0,0.1,61.1,4.7,,,0.0,,,7.9,,,,,,
7/30/21,18,63.5,33.7,0.6,,2.3,,,,,,,,,,,,
7/30/21,2,36.9,,0.1,53.9,0.4,,,,1.4,,7.3,,,,,,
7/30/21,3,97.5,,0.3,,0.9,,1.3,,,,,,,,,,
7/30/21,5,14.2,37.4,0.0,48.0,0.4,,,0.0,,,,,,,,,
7/30/21,14,31.6,51.0,0.1,,0.2,,,0.9,16.3,,,,,,,,
7/30/21,7,46.7,52.2,0.8,,0.3,,,,,,,,,,,,
7/30/21,14,15.8,49.2,0.3,,0.5,,,11.3,23.0,,,,,,,,
8/2/21,12,13.7,19.0,0.1,53.6,13.6,,,0.0,,,,,,,,,
8/2/21,4,8.7,,0.1,87.3,1.0,,1.3,1.7,,,,,,,,,
8/2/21,11,15.9,2.4,0.0,32.4,6.7,,,,37.9,,2.4,,2.4,,,,
8/2/21,15,15.8,4.5,0.2,64.9,7.9,,,0.1,,,,,6.6,,,,
8/2/21,7,44.6,54.2,,,100.0,,,,,,,0.0,,,,,
8/2/21,3,11.6,14.5,0.1,69.6,0.5,,,0.2,3.8,,,,18.5,,,,
8/2/21,7,,72.3,8.2,,1.3,14.6,,3.6,,,,,,,,,
8/2/21,5,12.9,46.4,0.0,40.5,0.2,,,,0.0,,,,,,,,
8/2/21,14,15.4,79.8,0.3,,0.1,,0.1,0.8,3.4,0.1,,,0.1,,,,
8/2/21,7,,,,,100.0,,,,,,,,,,,,
8/2/21,7,,,,,100.0,,,,,,,,,,,,
8/2/21,7,,,,,100.0,,,,,,,,,,,,
8/2/21,7,,,15.8,,1.0,,,44.7,,38.5,,,,,,,
8/2/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/2/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/2/21,7,,,,,0.0,,,,,,,0.0,,,,,
8/2/21,7,,,,,0.5,,,0.4,,99.1,,0.0,,,,,
8/2/21,18,,,,,100.0,,,,,,,,,,,,
8/2/21,18,,95.1,3.0,,1.9,,,,,,,,,,,,
8/2/21,7,,87.3,,,12.7,,,,,,,0.0,,,,,
8/2/21,14,61.2,38.4,0.2,,0.1,,,,0.0,,,,,,,,
8/3/21,12,14.1,11.0,0.1,57.7,13.2,,,,4.0,,,,,,,,
8/3/21,4,,,,78.0,19.4,,1.2,1.5,,,,,,,,,
8/3/21,15,15.9,8.5,0.1,63.6,9.3,,0.1,,,,,,2.7,,,,
8/3/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/3/21,13,17.8,22.6,0.1,55.4,4.1,,,0.0,0.0,,,,,,,,
8/3/21,8,4.6,3.2,0.1,50.7,2.3,,,,32.1,,,,4.9,,,2.1,
8/3/21,18,46.4,51.7,0.7,,1.2,,,,,,,,,,,,
8/3/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/3/21,14,3.3,61.8,0.1,,0.1,,,0.5,34.2,,,,,,,,
8/3/21,5,13.8,39.0,0.1,46.4,0.4,,0.3,,,,,,,,,,
8/3/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/3/21,7,,43.2,0.8,,56.0,,,,,,,,,,,,
8/3/21,4,88.6,,,,9.9,,,1.5,,,,0.0,,,,,
8/3/21,14,4.6,11.6,0.2,,0.1,,,,83.5,,,,,,,,
8/3/21,4,,,3.5,,8.9,,87.6,,,,,,,,,,
8/4/21,12,19.7,8.1,0.2,58.1,13.3,,0.7,,,,,,,,,,
8/4/21,4,,,,,100.0,,,,,,,0.0,,,,,
8/4/21,15,13.2,3.4,0.1,70.5,12.9,,,,,,,,,,,,
8/4/21,13,42.1,1.6,0.1,44.2,1.8,,,0.3,10.0,,,,,,,,
8/4/21,16,18.9,8.4,0.2,71.7,0.9,,,,0.0,,,,,,,,
8/4/21,8,15.0,0.1,0.1,78.7,0.3,,,,,,,,5.9,,,,
8/4/21,3,,,,,100.0,,,,,,,0.0,,,,,
8/4/21,3,,98.3,,,1.7,,,,,,,0.0,,,,,
8/4/21,4,14.7,,0.1,78.7,0.4,,5.8,0.4,,,,,,,,,
8/4/21,5,14.9,29.3,0.0,54.6,1.2,,,,,,,,,,,,
8/4/21,14,26.4,24.4,0.2,,0.2,,,5.7,43.2,,,,,,,,
8/4/21,3,,,,99.2,0.8,,,,,,,0.0,,,,,
8/4/21,3,43.4,54.0,1.1,,1.4,,,,,,,,,,,,
8/4/21,14,10.0,78.2,0.2,,0.2,,,,11.4,,,,,,,,
8/5/21,12,20.0,18.1,0.1,49.4,12.2,,,0.2,,,,,,,,,
8/5/21,4,9.5,,,86.8,1.3,,2.3,0.1,,,,0.0,,,,,
8/5/21,15,21.8,2.3,0.1,64.5,10.7,,,,,,,,0.6,,,,
8/5/21,16,8.0,20.8,,67.0,4.3,,,,,,,,,,,,
8/5/21,8,,11.7,0.1,78.9,3.8,5.5,,,,,,,,,,,
8/5/21,3,46.4,42.7,0.5,,8.0,,2.2,0.4,0.8,,,0.0,,,,,
8/5/21,2,59.6,,0.2,,1.8,,,,38.5,,,,,,,,
8/5/21,7,58.9,33.6,0.9,,6.6,,,,,,,,,,,,
8/5/21,5,20.5,21.6,0.1,57.0,0.9,,,,,,,,,,,,
8/5/21,14,9.1,43.4,0.2,,0.1,,,0.1,47.1,,,,,,,,
8/5/21,18,,,,,100.0,,,,,,,0.0,,,,,
8/5/21,18,,91.8,2.9,,5.3,,,,,,,,,,,,
8/5/21,3,,13.2,,85.9,0.1,,0.1,,,0.6,,,,,,,
8/5/21,16,38.8,57.5,0.3,0.2,3.3,,,,,,,,,,,,
8/5/21,4,96.7,,0.6,,0.8,,,1.8,,,,,,,,,
8/5/21,14,,35.0,0.1,,0.5,,,,64.3,0.1,,,,,,,
8/5/21,3,,,50.0,,50.0,,,,,,,,,,,,
8/6/21,12,16.9,8.2,0.1,57.4,12.7,,4.8,,,,,,,,,,
8/6/21,16,10.0,16.1,0.0,67.5,6.4,,,,,,,,,,,,
8/6/21,8,3.0,8.4,0.1,72.7,3.5,,,4.3,0.0,,,,12.3,,,6.2,
8/6/21,3,40.9,33.6,,,25.5,,,,,,,0.0,,,,,
8/6/21,18,32.7,65.8,0.5,,1.1,,,,,,,,,,,,
8/6/21,7,,60.9,,,39.1,,,,,,,,,,,,
8/6/21,7,65.4,33.8,0.2,,0.4,,,0.3,,,,,,,,,
8/6/21,5,16.7,28.0,0.1,54.9,0.3,,,,0.0,,,,,,,,
8/6/21,14,4.9,25.1,0.2,,0.3,,,0.5,64.3,4.8,,,,,,,
8/6/21,3,96.6,2.5,0.4,,0.5,,,,,,,,,,,,
8/6/21,14,7.8,45.4,0.2,,0.2,,,0.3,46.2,,,,,,,,
8/9/21,12,21.7,14.7,0.1,54.8,8.8,,,,,,,,,,,,
8/9/21,4,9.0,2.4,0.1,83.4,4.5,,,0.7,,,,,,,,,
8/9/21,15,12.7,1.3,0.2,76.4,9.4,,,,,,,,,,,,
8/9/21,13,26.8,26.0,0.1,44.4,2.7,,,0.1,,,,,,,,,
8/9/21,3,8.8,7.2,0.1,80.6,3.3,,,,,,,,,,,,
8/9/21,8,4.5,10.8,0.1,82.3,2.2,,,,0.0,,,,0.1,,,,
8/9/21,16,15.7,10.3,0.1,73.4,0.4,,,,0.0,,,,,,,,
8/9/21,7,38.3,61.1,0.3,,0.3,,,,,,,,,,,0.1,
8/9/21,5,18.6,27.7,0.0,50.7,0.4,,,0.0,2.5,,,,,,,,
8/9/21,14,25.9,54.3,0.1,,0.1,,,0.4,17.7,1.5,,,,,,,
8/9/21,14,0.1,,0.2,,0.2,,,0.4,97.4,1.7,,,,,,,
8/9/21,3,,,8.9,,14.3,,67.9,,,3.6,,,,,,5.4,
8/10/21,12,18.3,14.7,0.1,51.7,12.3,,,0.1,,,,,,,2.9,,
8/10/21,4,,,,,94.7,,,,5.3,,,0.0,,,,,
8/10/21,15,13.7,0.7,0.2,71.0,11.3,,,,,,3.1,,,,,,
8/10/21,8,7.4,6.2,0.1,81.4,4.9,,,,,,,,,,,,
8/10/21,13,13.1,30.6,0.0,53.2,3.0,,,0.0,0.0,,,,,,,,
8/10/21,16,10.9,4.4,0.2,79.6,0.8,,,,,,,,,,4.2,,
8/10/21,7,46.7,47.7,0.5,,5.1,,,,,,,,,,,,
8/10/21,5,22.5,20.8,0.1,56.2,0.4,,,,0.0,,,,,,,,
8/10/21,14,20.9,45.2,0.5,,0.1,,,0.2,31.9,1.2,,,,,,,
8/10/21,4,86.1,,,,1.0,,,12.9,,,,0.0,,,,,
8/10/21,4,5.8,,0.1,85.5,0.1,,,8.5,,,,,,,,,
8/10/21,11,,,27.8,,72.2,,,,,,,,,,,,
8/10/21,14,31.4,65.1,0.5,,0.4,,,0.6,0.4,1.6,,,,,,,
8/10/21,11,2.6,2.5,0.1,,2.4,,,,92.5,,,,,,,,
8/11/21,12,16.1,8.0,0.1,56.8,13.1,,4.7,,1.3,,,,,,,,
8/11/21,4,5.2,,,91.5,2.6,,,0.8,,,,0.0,,,,,
8/11/21,16,0.1,,,69.5,30.3,,,,0.2,,,,,,,,
8/11/21,8,10.6,1.5,0.2,73.6,4.5,,,,,,,,9.5,,,,
8/11/21,15,4.9,3.1,0.1,59.8,3.1,,,,27.5,,0.2,,1.4,,,,
8/11/21,13,15.0,16.2,0.1,60.0,1.9,,,0.1,,,,,,,,6.6,
8/11/21,7,70.0,29.0,0.6,,0.4,,,,,,,,,,,,
8/11/21,3,95.2,,,,4.8,,,,,,,0.0,,,,,
8/11/21,5,17.4,21.1,0.1,55.1,0.6,,,0.1,3.8,,,,,,,1.8,
8/11/21,14,25.7,63.1,0.2,,0.2,,,0.8,4.6,5.3,,,,,,,
8/11/21,3,,6.1,,93.8,0.2,,,,,,,,,,,,
8/11/21,3,6.0,10.4,0.2,,59.4,,,,0.1,,23.9,,,,,,
8/11/21,4,,,,,15.0,,85.0,,,,,0.0,,,,,
8/11/21,16,,79.1,10.5,,10.5,,,,,,,,,,,,
8/11/21,14,10.4,54.9,0.3,,0.5,,,2.0,29.7,2.1,,,,,,,
8/11/21,4,94.8,,2.2,,3.0,,,0.0,,,,,,,,,
8/12/21,12,14.4,,0.1,68.7,16.7,,,0.1,,,,,,,,,
8/12/21,4,6.1,,,92.0,1.6,,,0.3,,,,0.0,,,,,
8/12/21,15,12.6,,0.2,79.1,7.6,,,0.5,,,,,,,,,
8/12/21,16,,0.3,0.2,91.1,8.3,,,,0.1,,,,,,,,
8/12/21,13,19.2,18.4,0.1,58.1,2.1,,,0.3,,,,,,,,1.8,
8/12/21,8,6.6,13.6,0.1,73.0,2.8,,,,,,,,3.9,,,,
8/12/21,3,3.5,3.7,,91.9,0.6,,0.3,,,,,0.0,,,,,
8/12/21,7,57.8,25.0,0.3,,6.9,,,5.6,,4.5,,,,,,,
8/12/21,5,13.4,16.4,0.1,62.1,0.6,,,,3.1,,0.5,,,,,3.8,
8/12/21,14,19.1,74.5,0.1,,0.2,,,0.3,4.7,1.2,,,,,,,
8/12/21,3,95.2,,0.9,,3.9,,,,,,,,,,,,
8/12/21,14,12.7,80.9,0.3,,0.3,,,0.6,2.7,2.6,,,,,,,
8/12/21,4,,,26.7,,73.3,,,,,,,,,,,,
8/13/21,8,9.5,34.4,0.5,,55.5,,,,,,,,,,,,
8/13/21,12,5.6,2.8,0.1,68.7,0.4,,8.8,,,,13.6,,,,,,
8/13/21,15,9.4,3.7,0.2,78.2,7.7,,,0.9,,,,,,,,,
8/13/21,4,4.5,,0.1,88.0,5.8,,0.4,1.1,,,,,,,,,
8/13/21,3,59.8,31.0,0.6,,8.7,,,,,,,,,,,,
8/13/21,13,13.1,25.0,0.1,58.4,1.5,,,1.9,,,,,,,,,
8/13/21,7,61.5,37.3,0.4,,0.9,,,,,,,,,,,,
8/13/21,5,17.5,19.8,0.0,51.4,0.3,,,0.0,3.8,,,,,,6.1,1.1,
8/13/21,14,12.7,79.0,0.2,,0.2,,,0.2,6.8,1.0,,,,,,,
8/13/21,11,,0.8,,1.5,0.1,94.8,,,,,,,2.8,,,,
8/13/21,8,,29.5,0.7,,1.7,,,,,,,,,,68.1,,
8/13/21,14,33.7,52.5,0.1,,0.1,,,,13.6,,,,,,,,
8/16/21,12,6.7,,0.5,70.5,15.1,,4.1,3.0,,,,,,,,,
8/16/21,15,9.4,0.5,0.1,78.4,11.2,,,0.3,0.0,,,,,,,,
8/16/21,13,14.2,21.7,0.1,57.9,2.7,,,3.4,0.1,,,,,,,,
8/16/21,18,38.6,60.0,0.2,,1.2,,,,,,,,,,,,
8/16/21,8,7.3,5.4,0.1,94.3,0.2,,,,1.1,,,,,,,,
8/16/21,3,,87.0,,,13.0,,,,,,,0.0,,,,,
8/16/21,7,78.0,8.7,0.5,,12.2,,,0.6,,,,,,,,,
8/16/21,5,16.2,37.4,0.0,38.7,3.0,,,,0.0,,,,4.7,,,,
8/16/21,14,14.1,65.3,0.3,,0.3,,,1.0,17.6,1.4,,,,,,,
8/16/21,3,,97.3,,,2.7,,,,,,,0.0,,,,,
8/16/21,3,,8.3,,91.0,0.3,,0.5,,,,,0.0,,,,,
8/16/21,3,38.0,54.2,0.8,,1.8,,5.2,,,,,,,,,,
8/16/21,14,42.5,56.4,0.2,,0.1,,,,,0.8,,,,,,,
8/17/21,12,,8.7,0.1,74.4,16.8,,,,,,,,,,,,
8/17/21,16,17.5,10.3,,,72.2,,,,,,,0.0,,,,,
8/17/21,15,9.7,,0.1,83.4,6.9,,,,,,,,,,,,
8/17/21,8,8.5,13.6,0.1,82.8,3.5,,,10.3,,,,,,,,,
8/17/21,18,25.5,73.4,0.1,58.5,1.0,,,5.6,,,,,,,,,
8/17/21,7,,99.6,0.4,,0.1,,,,,,,,,,,,
8/17/21,5,19.3,18.5,0.1,56.0,0.5,,,,1.8,,,,,,,4.0,
8/17/21,14,28.5,45.3,0.2,,0.4,,,0.3,25.4,,,,,,,,
8/17/21,16,5.7,7.2,0.2,86.5,0.5,,,,,,,,,,,,
8/17/21,14,19.7,77.1,0.2,,0.3,,,0.8,,1.9,,,,,,,
8/18/21,12,22.8,7.6,0.1,56.0,12.9,,,0.6,0.0,,,,,,,,
8/18/21,16,6.2,0.9,,46.8,1.1,,,,,,45.1,0.0,,,,,
8/18/21,8,2.1,13.6,0.1,81.6,2.6,,,2.1,,1.7,,,,,,,
8/18/21,3,8.2,8.1,,81.5,2.2,,,,,,,0.0,,,,,
8/18/21,18,67.9,27.8,1.4,,2.9,,,,,,,,,,,,
8/18/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/18/21,17,,,,,100.0,,,,,,,,,,,,
8/18/21,7,72.4,25.3,1.5,,0.8,,,,,,,,,,,,
8/18/21,5,18.7,21.6,0.1,47.8,0.6,,0.9,,1.9,,,,8.5,,,,
8/18/21,14,7.4,53.7,0.2,,0.2,,,1.2,33.4,3.9,,,,,,,
8/18/21,3,42.2,47.3,,,3.0,,6.8,,0.7,,,0.0,,,,,
8/18/21,14,16.0,83.2,0.5,,0.4,,,,,,,,,,,,
8/18/21,11,,2.3,1.9,,20.5,,,,,,,,75.2,,,,
8/18/21,16,73.7,,4.0,,22.4,,,,,,,,,,,,
8/18/21,3,,,8.5,,14.9,,76.6,,,,,,,,,,
8/19/21,12,12.2,,0.1,69.9,13.2,,4.5,,,,,,,,,,
8/19/21,16,11.8,2.9,0.1,84.1,0.3,,,,0.8,,,,,,,,
8/19/21,15,68.2,10.6,0.2,,21.0,,,,,,,,,,,,
8/19/21,8,2.9,12.2,0.1,80.3,4.5,,,,,,,,,,,,
8/19/21,4,14.9,,0.1,77.5,3.3,,2.4,1.9,,,,,,,,,
8/19/21,13,22.3,13.9,0.3,60.6,2.8,,15.7,0.2,,,,,,,34.3,,
8/19/21,3,,,,,100.0,,,85.1,,,,0.0,,,,,
8/19/21,5,17.4,16.2,0.1,59.8,1.6,,,,3.3,,,,0.8,,,0.8,
8/19/21,14,10.3,78.6,0.3,,0.3,,,0.0,10.6,,,,,,,,
8/19/21,3,5.4,,,94.4,0.2,,,,,,,0.0,,,,,
8/19/21,7,,90.5,7.6,,1.9,,,,,,,,,,,,
8/19/21,3,79.1,,1.8,,9.8,,9.2,,0.0,,,,,,,,
8/19/21,14,8.7,77.1,,,0.1,,,2.9,11.2,,,,,,,,
8/19/21,17,,,,,100.0,,,,,,,,,,,,
8/19/21,17,,97.9,1.1,,1.1,,,,,,,,,,,,
8/19/21,5,95.2,,0.8,,4.1,,,,,,,,,,,,
8/20/21,16,12.1,4.8,0.1,65.1,17.0,,0.2,,0.8,,,,,,,,
8/20/21,8,2.0,22.2,0.1,75.5,0.3,,,,,,,,,,,,
8/20/21,4,43.0,,0.1,83.8,57.0,,,,,,,0.0,,,,,
8/20/21,7,49.5,44.5,,,1.6,,,4.4,,,,0.0,,,,,
8/20/21,3,90.0,6.6,0.3,22.8,2.1,,0.3,,,0.8,,,71.8,,,,
8/20/21,5,20.1,22.9,0.1,55.0,1.9,,,0.0,,,,,,,,,
8/20/21,14,60.6,35.0,0.6,,0.6,,,3.2,,,,,,,,,
8/20/21,4,6.9,,0.1,84.7,5.3,,1.7,1.3,,,,,,,,,
8/20/21,11,30.0,53.1,0.2,,9.7,,7.0,,,,,,,,,,
8/20/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/20/21,7,,,97.3,,2.7,,,,,,,,,,,,
8/20/21,14,16.6,9.7,0.3,,0.3,,,2.5,70.7,,,,,,,,
8/20/21,17,,94.3,0.7,,5.0,,,,,,,,,,,,
8/20/21,5,67.1,,0.8,,8.0,,,,24.1,,,,,,,,
8/23/21,12,4.6,,0.1,76.9,16.2,,2.1,0.1,,,,,,,,,
8/23/21,16,8.7,10.0,0.1,71.9,8.6,,,0.4,0.3,,,,,,,,
8/23/21,15,7.7,,0.1,83.7,7.5,,,1.0,,,,,,,,,
8/23/21,8,19.7,1.8,0.1,74.0,4.4,,,,,,,,,,,,
8/23/21,18,53.8,42.6,0.2,69.3,1.8,,,1.5,,,,,,,,,
8/23/21,3,13.2,9.9,0.1,76.2,0.5,,,,,,,,,,,,
8/23/21,13,11.9,23.9,0.1,59.9,3.1,,,1.1,,,,,,,,,
8/23/21,5,14.0,20.8,0.0,52.6,1.9,,,,,,,,10.7,,,,
8/23/21,14,50.2,25.1,0.5,,0.2,,,9.8,14.2,,,,,,,,
8/23/21,14,32.2,66.1,0.5,,0.4,,,0.8,,,,,,,,,
8/23/21,17,60.4,11.1,2.9,,25.7,,,,,,,,,,,,
8/23/21,5,89.4,,2.1,,8.5,,,,,,,,,,,,
8/24/21,12,15.7,12.6,0.1,57.9,13.8,,,,,,,,,,,,
8/24/21,16,4.8,14.7,0.0,67.6,2.4,,,,10.5,,,,,,,,
8/24/21,4,,,,,100.0,,,,,,,,,,,,
8/24/21,4,,,,92.9,6.3,,,0.8,,,,0.0,,,,,
8/24/21,15,10.2,,0.1,85.7,3.9,,,,0.1,,,,,,,,
8/24/21,13,,1.6,0.0,18.9,0.8,,,,,,,,78.7,,,,
8/24/21,18,94.8,,,,5.3,,,,,,,0.0,,,,,
8/24/21,7,,19.1,0.1,78.4,1.6,,,0.8,,,,,,,,,
8/24/21,5,13.1,30.1,0.1,51.7,2.8,,,,0.6,,,,1.6,,,,
8/24/21,14,33.9,58.3,0.2,,0.2,,,3.3,4.2,,,,,,,,
8/24/21,18,,,5.3,,1.7,,,,,,,,,,93.0,,
8/24/21,11,25.7,22.6,0.8,,49.9,,,,1.0,,,,,,,,
8/24/21,14,13.7,68.2,0.3,,0.1,,,,17.7,,,,,,,,
8/24/21,4,91.7,,4.2,,4.2,,,0.0,,,,,,,,,
8/24/21,17,,98.1,0.3,,1.7,,,,,,,,,,,,
8/24/21,5,,,7.7,,92.3,,,,,,,,,,,,
8/25/21,12,12.7,13.4,0.1,59.9,14.0,,,0.0,,,,,,,,,
8/25/21,11,5.3,24.7,0.1,64.9,0.3,,,,4.3,,0.2,,0.2,,,,
8/25/21,4,,,,,95.5,,,3.9,0.7,,,0.0,,,,,
8/25/21,18,54.5,42.8,0.7,,2.0,,,,,,,,,,,,
8/25/21,7,,35.9,,61.8,2.2,,,,,,,0.0,,,,,
8/25/21,3,10.9,13.6,0.1,75.1,0.3,,,,,,,,,,,,
8/25/21,13,1.0,2.4,0.0,,1.9,,,0.1,,,,,94.7,,,,
8/25/21,5,24.8,54.9,0.2,0.4,1.1,,,0.1,13.2,,,,,,,5.4,
8/25/21,14,50.2,45.3,0.6,,0.4,,,3.5,,,,,,,,,
8/25/21,4,12.2,,0.1,85.4,0.2,,1.1,1.1,,,,,,,,,
8/25/21,17,7.4,74.3,0.2,,2.8,,,,,,,,15.4,,,,
8/25/21,7,,,,,100.0,,,,,,,0.0,,,,,
8/25/21,14,87.7,,0.6,,0.9,,,10.7,,,,,,,,,
8/25/21,7,,96.9,2.3,,0.8,,,,,,,,,,,,
8/25/21,5,48.0,,1.6,,50.4,,,,,,,,,,,,
8/26/21,12,19.4,7.9,0.1,58.9,13.9,,,,,,,,,,,,
8/26/21,8,,17.4,0.9,81.4,0.3,,,,,,,,,,,,
8/26/21,15,9.4,,0.1,83.2,7.2,,,,0.1,,,,,,,,
8/26/21,4,22.3,,,,25.8,,51.9,,,,,0.0,,,,,
8/26/21,18,37.9,59.4,0.4,63.5,0.9,,1.4,,,,,,,,,,
8/26/21,13,1.5,1.5,,,62.9,,,,,34.1,,,,,,,
8/26/21,3,6.4,29.2,0.2,63.7,0.5,,0.1,,,,,,,,,,
8/26/21,13,,2.5,,0.1,1.3,,,,,,,,96.1,,,,
8/26/21,5,23.6,48.7,0.1,3.0,1.1,,,0.1,20.4,,,,,,,3.0,
8/26/21,4,,,,,100.0,,,,,,,0.0,,,,,
8/26/21,4,5.5,,0.1,82.9,0.1,,10.9,0.4,,,,,,,,,
8/26/21,13,37.7,41.1,0.2,,21.0,,,0.1,,,,,,,,,
8/26/21,5,,,9.4,,90.6,,,,,,,,,,,,
8/26/21,17,31.4,61.3,0.3,,3.6,,,,,,,,3.5,,,,
8/26/21,14,29.7,62.4,0.2,,0.4,,,7.3,,,,,,,,,
8/26/21,5,,,40.0,,60.0,,,,,,,,,,,,
8/27/21,12,12.7,7.0,0.1,61.8,16.4,,2.1,,,,,,,,,,
8/27/21,8,,56.7,,,43.3,,,,,,,0.0,,,,,
8/27/21,4,,,29.0,,71.0,,,,,,,,,,,,
8/27/21,4,,,0.4,91.4,6.0,,0.6,1.7,,,,,,,,,
8/27/21,15,13.4,1.2,0.1,82.3,2.5,,,0.6,,,,,,,,,
8/27/21,3,,,,,100.0,,,,,,,0.0,,,,,
8/27/21,13,13.5,1.4,0.1,34.4,1.3,,,,,,,,49.4,,,,
8/27/21,7,,17.3,0.6,82.0,0.2,,,,,,,,,,,,
8/27/21,3,67.9,32.0,,,0.1,,,,,,,0.0,,,,,
8/27/21,5,10.9,22.5,0.1,62.2,0.6,,,,2.7,,,,,,,1.0,
8/27/21,14,50.5,44.8,0.2,,0.4,,,4.1,,,,,,,,,
8/27/21,8,,,,,100.0,,,,,,,0.0,,,,,
8/27/21,8,,,0.1,99.6,0.3,,,,,,,,,,,,
8/27/21,3,,,11.1,,44.4,,44.4,,,,,,,,,,
8/27/21,14,25.1,40.3,0.4,,0.4,,,33.7,,,,,,,,,
8/27/21,17,16.3,82.2,0.6,,0.9,,,,,,,,,,,,
8/27/21,5,,,42.9,,57.1,,,,,,,,,,,,
8/30/21,8,,10.0,0.1,72.1,17.7,,,0.0,,,,,,,,,
8/30/21,16,9.8,12.4,0.1,76.7,1.0,,,,,,,,,,,,
8/30/21,13,11.1,34.2,0.1,46.5,6.2,,,2.0,,,,,,,,,
8/30/21,4,35.8,,,,40.5,,10.4,13.3,,,,0.0,,,,,
8/30/21,15,13.8,66.3,0.1,86.0,0.1,,,,,,,,,,,,
8/30/21,7,,18.3,0.7,80.9,0.1,,,,,,,,,,,,
8/30/21,14,49.3,44.9,0.3,,0.3,,,5.3,,,,,,,,,
8/30/21,17,2.6,62.1,0.1,31.3,0.7,3.3,,,,,,,,,,,
8/30/21,4,8.4,,0.1,89.5,0.2,,0.9,0.9,,,,,,,,,
8/30/21,14,44.4,44.5,0.3,,0.4,,,10.5,,,,,,,,,
8/31/21,8,5.6,6.8,0.1,70.4,17.0,,,,,,,,,,,,
8/31/21,16,19.8,14.8,0.1,59.9,3.9,,1.6,,0.0,,,,,,,,
