Agent_ID,LOG_ON_DATE_TIME,REASON_CODE,DURATION
7,2021-10-29 08:43:00,Extended Wrap Up[10048],1351
7,2021-10-29 08:43:00,Go To Logout[10025],27
7,2021-10-29 08:43:00,Lunch[10001],3514
9,2021-10-29 08:53:00,Break[10003],275
9,2021-10-29 08:53:00,Extended Wrap Up[10048],355
9,2021-10-29 08:53:00,Lunch[10001],3595
14,2021-10-29 09:06:00,Administration[11043],32
14,2021-10-29 09:06:00,Extended Wrap Up[10048],1818
14,2021-10-29 09:06:00,Go To Logout[10025],4
14,2021-10-29 09:06:00,RONA[32767],68
1,2021-10-29 13:05:00,Break[10003],225
1,2021-10-29 13:05:00,Extended Wrap Up[10048],807
1,2021-10-29 13:05:00,Go To Logout[10025],5
1,2021-10-29 13:05:00,Training[10005],3579
14,2021-10-29 14:37:00,Administration[11043],16
14,2021-10-29 14:37:00,Break[10003],154
14,2021-10-29 14:37:00,Extended Wrap Up[10048],786
14,2021-10-29 14:37:00,RONA[32767],12
8,2021-11-01 07:45:00,Break[10003],320
8,2021-11-01 07:45:00,Extended Wrap Up[10048],756
8,2021-11-01 07:45:00,Go To Logout[10025],4
8,2021-11-01 07:45:00,Lunch[10001],10
8,2021-11-01 07:45:00,Outbound Calls[32],170
16,2021-11-01 08:21:00,Break[10003],1277
16,2021-11-01 08:21:00,Extended Wrap Up[10048],767
16,2021-11-01 08:21:00,Go To Logout[10025],3
16,2021-11-01 08:21:00,Lunch[10001],26
17,2021-11-01 08:27:00,Break[10003],484
17,2021-11-01 08:27:00,Extended Wrap Up[10048],674
17,2021-11-01 08:27:00,Go To Logout[10025],4
17,2021-11-01 08:27:00,Lunch[10001],32
18,2021-11-01 08:29:00,Break[10003],934
18,2021-11-01 08:29:00,Extended Wrap Up[10048],1623
18,2021-11-01 08:29:00,Go To Logout[10025],5
15,2021-11-01 08:31:00,Break[10003],1057
15,2021-11-01 08:31:00,Extended Wrap Up[10048],75
15,2021-11-01 08:31:00,Go To Logout[10025],5
15,2021-11-01 08:31:00,RONA[32767],11
7,2021-11-01 08:32:00,Extended Wrap Up[10048],608
7,2021-11-01 08:32:00,Go To Logout[10025],8
7,2021-11-01 08:32:00,Lunch[10001],3374
7,2021-11-01 08:32:00,RONA[32767],91
9,2021-11-01 08:33:00,Administration[11043],1
9,2021-11-01 08:33:00,Break[10003],556
9,2021-11-01 08:33:00,Extended Wrap Up[10048],641
9,2021-11-01 08:33:00,Lunch[10001],7
9,2021-11-01 08:33:00,Training[10005],467
14,2021-11-01 09:06:00,Administration[11043],141
14,2021-11-01 09:06:00,Break[10003],1156
14,2021-11-01 09:06:00,Extended Wrap Up[10048],2281
14,2021-11-01 09:06:00,Go To Logout[10025],3
14,2021-11-01 09:06:00,RONA[32767],40
1,2021-11-01 12:59:00,Break[10003],867
1,2021-11-01 12:59:00,Extended Wrap Up[10048],512
1,2021-11-01 12:59:00,Go To Logout[10025],6
14,2021-11-01 14:38:00,Extended Wrap Up[10048],1575
14,2021-11-01 14:38:00,RONA[32767],21
12,2021-11-02 07:59:00,Break[10003],1489
12,2021-11-02 07:59:00,Extended Wrap Up[10048],1917
12,2021-11-02 07:59:00,Lunch[10001],13
12,2021-11-02 07:59:00,Meeting[10007],5
12,2021-11-02 07:59:00,Outbound Calls[32],137
12,2021-11-02 07:59:00,Training[10005],1565
16,2021-11-02 08:05:00,Break[10003],1519
16,2021-11-02 08:05:00,Extended Wrap Up[10048],1028
16,2021-11-02 08:05:00,Go To Logout[10025],5
16,2021-11-02 08:05:00,Lunch[10001],260
16,2021-11-02 08:05:00,Outbound Calls[32],48
17,2021-11-02 08:17:00,Administration[11043],242
17,2021-11-02 08:17:00,Break[10003],291
17,2021-11-02 08:17:00,Extended Wrap Up[10048],103
17,2021-11-02 08:17:00,Go To Logout[10025],3
17,2021-11-02 08:17:00,Lunch[10001],38
18,2021-11-02 08:29:00,Break[10003],1007
18,2021-11-02 08:29:00,Extended Wrap Up[10048],1002
18,2021-11-02 08:29:00,Go To Logout[10025],5
9,2021-11-02 08:37:00,Administration[11043],1
9,2021-11-02 08:37:00,Break[10003],245
9,2021-11-02 08:37:00,Extended Wrap Up[10048],702
9,2021-11-02 08:37:00,Lunch[10001],3570
9,2021-11-02 08:37:00,Training[10005],791
14,2021-11-02 09:08:00,Administration[11043],16
14,2021-11-02 09:08:00,Break[10003],623
14,2021-11-02 09:08:00,Extended Wrap Up[10048],998
14,2021-11-02 09:08:00,Go To Logout[10025],3
14,2021-11-02 09:08:00,RONA[32767],79
7,2021-11-02 09:55:00,Extended Wrap Up[10048],521
7,2021-11-02 09:55:00,Outbound Calls[32],5
7,2021-11-02 12:22:00,Extended Wrap Up[10048],589
7,2021-11-02 12:22:00,Extended Wrap Up[10048],589
7,2021-11-02 12:22:00,Go To Logout[10025],6
7,2021-11-02 12:22:00,Go To Logout[10025],6
7,2021-11-02 12:22:00,Lunch[10001],3395
7,2021-11-02 12:22:00,Lunch[10001],3395
7,2021-11-02 12:22:00,RONA[32767],42
7,2021-11-02 12:22:00,RONA[32767],42
1,2021-11-02 12:57:00,Break[10003],917
1,2021-11-02 12:57:00,Extended Wrap Up[10048],784
1,2021-11-02 12:57:00,Go To Logout[10025],4
1,2021-11-02 12:57:00,RONA[32767],26
14,2021-11-02 14:27:00,Break[10003],118
14,2021-11-02 14:27:00,Extended Wrap Up[10048],613
14,2021-11-02 14:27:00,RONA[32767],13
12,2021-11-03 07:58:00,Break[10003],831
12,2021-11-03 07:58:00,Computer Issues[10030],372
12,2021-11-03 07:58:00,Extended Wrap Up[10048],1355
12,2021-11-03 07:58:00,Go To Logout[10025],4
12,2021-11-03 07:58:00,Lunch[10001],3
12,2021-11-03 07:58:00,RONA[32767],12
16,2021-11-03 08:06:00,Break[10003],987
16,2021-11-03 08:06:00,Extended Wrap Up[10048],1272
16,2021-11-03 08:06:00,Go To Logout[10025],2
16,2021-11-03 08:06:00,Lunch[10001],67
17,2021-11-03 08:27:00,Break[10003],330
17,2021-11-03 08:27:00,Extended Wrap Up[10048],602
17,2021-11-03 08:27:00,Go To Logout[10025],14
17,2021-11-03 08:27:00,Lunch[10001],42
4,2021-11-03 08:29:00,Break[10003],610
4,2021-11-03 08:29:00,Go To Logout[10025],3
4,2021-11-03 08:29:00,Lunch[10001],3499
4,2021-11-03 08:29:00,Outbound Calls[32],130
4,2021-11-03 08:29:00,RONA[32767],20
18,2021-11-03 08:30:00,Break[10003],911
18,2021-11-03 08:30:00,Extended Wrap Up[10048],1025
18,2021-11-03 08:30:00,Go To Logout[10025],5
7,2021-11-03 08:30:00,Break[10003],762
7,2021-11-03 08:30:00,Extended Wrap Up[10048],409
7,2021-11-03 08:30:00,Lunch[10001],3484
7,2021-11-03 08:30:00,RONA[32767],171
9,2021-11-03 08:34:00,Break[10003],231
9,2021-11-03 08:34:00,Extended Wrap Up[10048],105
9,2021-11-03 08:34:00,Lunch[10001],20
9,2021-11-03 08:34:00,Meeting[10007],1645
14,2021-11-03 09:08:00,Administration[11043],121
14,2021-11-03 09:08:00,Break[10003],161
14,2021-11-03 09:08:00,Extended Wrap Up[10048],1004
14,2021-11-03 09:08:00,Go To Logout[10025],4
14,2021-11-03 09:08:00,RONA[32767],41
1,2021-11-03 12:55:00,Break[10003],928
1,2021-11-03 12:55:00,Extended Wrap Up[10048],530
1,2021-11-03 12:55:00,Go To Logout[10025],5
14,2021-11-03 14:29:00,Administration[11043],149
14,2021-11-03 14:29:00,Extended Wrap Up[10048],685
14,2021-11-03 14:29:00,RONA[32767],20
7,2021-11-03 16:43:00,Extended Wrap Up[10048],95
7,2021-11-03 16:43:00,Go To Logout[10025],22
8,2021-11-04 07:49:00,Break[10003],199
8,2021-11-04 07:49:00,Go To Logout[10025],5
8,2021-11-04 07:49:00,Lunch[10001],3597
12,2021-11-04 08:00:00,Break[10003],1303
12,2021-11-04 08:00:00,Extended Wrap Up[10048],1563
12,2021-11-04 08:00:00,Go To Logout[10025],3
12,2021-11-04 08:00:00,Lunch[10001],110
12,2021-11-04 08:00:00,Outbound Calls[32],229
15,2021-11-04 08:26:00,Administration[11043],429
15,2021-11-04 08:26:00,Break[10003],1230
15,2021-11-04 08:26:00,Go To Logout[10025],10
18,2021-11-04 08:30:00,Break[10003],923
18,2021-11-04 08:30:00,Extended Wrap Up[10048],1610
18,2021-11-04 08:30:00,Go To Logout[10025],4
4,2021-11-04 08:30:00,Administration[11043],449
4,2021-11-04 08:30:00,Break[10003],648
4,2021-11-04 08:30:00,Go To Logout[10025],5
4,2021-11-04 08:30:00,Lunch[10001],3522
4,2021-11-04 08:30:00,Outbound Calls[32],7
4,2021-11-04 08:30:00,RONA[32767],7
17,2021-11-04 08:30:00,Break[10003],300
17,2021-11-04 08:30:00,Extended Wrap Up[10048],482
17,2021-11-04 08:30:00,Go To Logout[10025],7
17,2021-11-04 08:30:00,Lunch[10001],84
17,2021-11-04 08:30:00,Outbound Calls[32],76
7,2021-11-04 08:31:00,Extended Wrap Up[10048],1170
7,2021-11-04 08:31:00,Go To Logout[10025],5
7,2021-11-04 08:31:00,Lunch[10001],3448
7,2021-11-04 08:31:00,RONA[32767],638
9,2021-11-04 08:59:00,Break[10003],341
9,2021-11-04 08:59:00,Extended Wrap Up[10048],212
9,2021-11-04 08:59:00,Lunch[10001],12
14,2021-11-04 09:07:00,Administration[11043],225
14,2021-11-04 09:07:00,Break[10003],135
14,2021-11-04 09:07:00,Extended Wrap Up[10048],892
14,2021-11-04 09:07:00,Go To Logout[10025],5
14,2021-11-04 09:07:00,RONA[32767],34
1,2021-11-04 12:58:00,Break[10003],902
1,2021-11-04 12:58:00,Extended Wrap Up[10048],843
1,2021-11-04 12:58:00,Go To Logout[10025],6
10,2021-11-04 13:02:00,Break[10003],127
10,2021-11-04 13:02:00,Extended Wrap Up[10048],676
10,2021-11-04 13:02:00,Training[10005],3019
14,2021-11-04 14:37:00,Break[10003],105
14,2021-11-04 14:37:00,Extended Wrap Up[10048],744
8,2021-11-05 07:43:00,Break[10003],179
8,2021-11-05 07:43:00,Extended Wrap Up[10048],152
8,2021-11-05 07:43:00,Go To Logout[10025],3
8,2021-11-05 07:43:00,Lunch[10001],15
8,2021-11-05 07:43:00,RONA[32767],9
12,2021-11-05 08:00:00,Break[10003],894
12,2021-11-05 08:00:00,Computer Issues[10030],773
12,2021-11-05 08:00:00,Extended Wrap Up[10048],764
12,2021-11-05 08:00:00,Go To Logout[10025],4
12,2021-11-05 08:00:00,Lunch[10001],102
12,2021-11-05 08:00:00,RONA[32767],171
15,2021-11-05 08:26:00,Break[10003],553
15,2021-11-05 08:26:00,Go To Logout[10025],4
15,2021-11-05 08:26:00,Lunch[10001],3564
15,2021-11-05 08:26:00,RONA[32767],3
7,2021-11-05 08:29:00,Break[10003],990
7,2021-11-05 08:29:00,Extended Wrap Up[10048],1020
7,2021-11-05 08:29:00,Go To Logout[10025],7
18,2021-11-05 08:30:00,Break[10003],933
18,2021-11-05 08:30:00,Extended Wrap Up[10048],1710
18,2021-11-05 08:30:00,Go To Logout[10025],5
4,2021-11-05 08:30:00,Administration[11043],9
4,2021-11-05 08:30:00,Break[10003],408
4,2021-11-05 08:30:00,Go To Logout[10025],4
4,2021-11-05 08:30:00,Lunch[10001],3532
4,2021-11-05 08:30:00,RONA[32767],19
17,2021-11-05 08:30:00,Break[10003],784
17,2021-11-05 08:30:00,Extended Wrap Up[10048],66
17,2021-11-05 08:30:00,Go To Logout[10025],3
17,2021-11-05 08:30:00,Lunch[10001],3
9,2021-11-05 08:58:00,Break[10003],261
9,2021-11-05 08:58:00,Extended Wrap Up[10048],51
9,2021-11-05 08:58:00,Lunch[10001],3
14,2021-11-05 09:06:00,Administration[11043],223
14,2021-11-05 09:06:00,Break[10003],350
14,2021-11-05 09:06:00,Extended Wrap Up[10048],1575
14,2021-11-05 09:06:00,Go To Logout[10025],6
14,2021-11-05 09:06:00,RONA[32767],6
1,2021-11-05 12:59:00,Administration[11043],1
1,2021-11-05 12:59:00,Break[10003],896
1,2021-11-05 12:59:00,Extended Wrap Up[10048],731
1,2021-11-05 12:59:00,Go To Logout[10025],22
1,2021-11-05 12:59:00,RONA[32767],18
10,2021-11-05 13:44:00,Extended Wrap Up[10048],881
10,2021-11-05 13:44:00,Training[10005],829
14,2021-11-05 14:37:00,Break[10003],143
14,2021-11-05 14:37:00,Extended Wrap Up[10048],774
8,2021-11-08 07:45:00,Go To Logout[10025],4
12,2021-11-08 08:00:00,Administration[11043],1149
12,2021-11-08 08:00:00,Break[10003],1388
12,2021-11-08 08:00:00,Extended Wrap Up[10048],764
12,2021-11-08 08:00:00,Go To Logout[10025],4
12,2021-11-08 08:00:00,Lunch[10001],52
12,2021-11-08 08:00:00,RONA[32767],0
16,2021-11-08 08:14:00,Extended Wrap Up[10048],642
15,2021-11-08 08:25:00,Break[10003],424
15,2021-11-08 08:25:00,Go To Logout[10025],4
15,2021-11-08 08:25:00,Lunch[10001],3584
9,2021-11-08 08:25:00,Administration[11043],1
9,2021-11-08 08:25:00,Break[10003],271
9,2021-11-08 08:25:00,Extended Wrap Up[10048],139
9,2021-11-08 08:25:00,Go To Logout[10025],5
9,2021-11-08 08:25:00,Lunch[10001],3583
9,2021-11-08 08:25:00,Meeting[10007],187
17,2021-11-08 08:27:00,Administration[11043],935
17,2021-11-08 08:27:00,Break[10003],159
17,2021-11-08 08:27:00,Extended Wrap Up[10048],195
17,2021-11-08 08:27:00,Go To Logout[10025],3
17,2021-11-08 08:27:00,Lunch[10001],3222
18,2021-11-08 08:31:00,Break[10003],975
18,2021-11-08 08:31:00,Extended Wrap Up[10048],356
18,2021-11-08 08:31:00,Go To Logout[10025],4
3,2021-11-08 08:34:00,Break[10003],494
3,2021-11-08 08:34:00,Extended Wrap Up[10048],991
3,2021-11-08 08:34:00,Go To Logout[10025],3
3,2021-11-08 08:34:00,Lunch[10001],31
3,2021-11-08 08:34:00,Outbound Calls[32],16
10,2021-11-08 08:35:00,Break[10003],149
10,2021-11-08 08:35:00,Extended Wrap Up[10048],1632
10,2021-11-08 08:35:00,Lunch[10001],19
10,2021-11-08 08:35:00,RONA[32767],30
5,2021-11-08 09:02:00,Administration[11043],1876
5,2021-11-08 09:02:00,Break[10003],700
5,2021-11-08 09:02:00,Extended Wrap Up[10048],1503
14,2021-11-08 09:06:00,Break[10003],968
14,2021-11-08 09:06:00,Extended Wrap Up[10048],3541
4,2021-11-08 10:41:00,Administration[11043],1
4,2021-11-08 10:41:00,Break[10003],653
4,2021-11-08 10:41:00,Go To Logout[10025],3
4,2021-11-08 10:41:00,Lunch[10001],3565
4,2021-11-08 10:41:00,Outbound Calls[32],34
1,2021-11-08 13:00:00,Break[10003],913
1,2021-11-08 13:00:00,Extended Wrap Up[10048],433
1,2021-11-08 13:00:00,Go To Logout[10025],4
5,2021-11-08 13:03:00,Break[10003],859
5,2021-11-08 13:03:00,Extended Wrap Up[10048],472
5,2021-11-08 13:03:00,Lunch[10001],191
10,2021-11-09 07:46:00,Break[10003],311
10,2021-11-09 07:46:00,Extended Wrap Up[10048],1178
10,2021-11-09 07:46:00,Go To Logout[10025],16
10,2021-11-09 07:46:00,Lunch[10001],3558
10,2021-11-09 07:46:00,Meeting[10007],1109
10,2021-11-09 07:46:00,RONA[32767],4
12,2021-11-09 07:59:00,Break[10003],885
12,2021-11-09 07:59:00,Extended Wrap Up[10048],1138
12,2021-11-09 07:59:00,Go To Logout[10025],4
12,2021-11-09 07:59:00,Lunch[10001],37
12,2021-11-09 07:59:00,Meeting[10007],1448
12,2021-11-09 07:59:00,RONA[32767],34
16,2021-11-09 08:25:00,Break[10003],1133
16,2021-11-09 08:25:00,Computer Issues[10030],2
16,2021-11-09 08:25:00,Extended Wrap Up[10048],112
16,2021-11-09 08:25:00,Go To Logout[10025],5
16,2021-11-09 08:25:00,Lunch[10001],128
16,2021-11-09 08:25:00,Meeting[10007],1473
16,2021-11-09 08:25:00,Training[10005],3435
9,2021-11-09 08:26:00,Break[10003],440
9,2021-11-09 08:26:00,Extended Wrap Up[10048],216
9,2021-11-09 08:26:00,Go To Logout[10025],5
9,2021-11-09 08:26:00,Lunch[10001],8
9,2021-11-09 08:26:00,Meeting[10007],1639
9,2021-11-09 08:26:00,Training[10005],268
15,2021-11-09 08:27:00,Break[10003],493
15,2021-11-09 08:27:00,Go To Logout[10025],4
15,2021-11-09 08:27:00,Lunch[10001],3566
15,2021-11-09 08:27:00,Meeting[10007],1341
4,2021-11-09 08:30:00,Administration[11043],1
4,2021-11-09 08:30:00,Break[10003],540
4,2021-11-09 08:30:00,Go To Logout[10025],3
4,2021-11-09 08:30:00,Lunch[10001],3547
4,2021-11-09 08:30:00,Meeting[10007],626
4,2021-11-09 08:30:00,Outbound Calls[32],32
4,2021-11-09 08:30:00,RONA[32767],21
18,2021-11-09 08:31:00,Administration[11043],1339
18,2021-11-09 08:31:00,Break[10003],936
18,2021-11-09 08:31:00,Extended Wrap Up[10048],1998
18,2021-11-09 08:31:00,Go To Logout[10025],5
3,2021-11-09 08:37:00,Break[10003],609
3,2021-11-09 08:37:00,Extended Wrap Up[10048],852
3,2021-11-09 08:37:00,Go To Logout[10025],7
3,2021-11-09 08:37:00,Lunch[10001],3583
3,2021-11-09 08:37:00,Meeting[10007],840
3,2021-11-09 08:37:00,Member Facing Work[11494],3
3,2021-11-09 08:37:00,Training[10005],2
5,2021-11-09 09:00:00,Administration[11043],719
5,2021-11-09 09:00:00,Break[10003],1388
5,2021-11-09 09:00:00,Extended Wrap Up[10048],2621
5,2021-11-09 09:00:00,Lunch[10001],694
14,2021-11-09 09:06:00,Administration[11043],15
14,2021-11-09 09:06:00,Break[10003],315
14,2021-11-09 09:06:00,Extended Wrap Up[10048],749
14,2021-11-09 09:06:00,Go To Logout[10025],2
14,2021-11-09 09:06:00,RONA[32767],185
8,2021-11-09 12:25:00,Go To Logout[10025],4
1,2021-11-09 12:57:00,Administration[11043],1983
1,2021-11-09 12:57:00,Break[10003],914
1,2021-11-09 12:57:00,Extended Wrap Up[10048],754
1,2021-11-09 12:57:00,Go To Logout[10025],7
1,2021-11-09 12:57:00,RONA[32767],52
14,2021-11-09 14:25:00,Go To Logout[10025],4
14,2021-11-09 14:30:00,Go To Logout[10025],4
14,2021-11-09 14:55:00,Break[10003],166
14,2021-11-09 14:55:00,Extended Wrap Up[10048],261
8,2021-11-10 07:46:00,Go To Logout[10025],3
12,2021-11-10 08:00:00,Break[10003],208
12,2021-11-10 08:00:00,Extended Wrap Up[10048],755
12,2021-11-10 08:00:00,Go To Logout[10025],4
12,2021-11-10 08:00:00,Lunch[10001],39
16,2021-11-10 08:25:00,Break[10003],292
16,2021-11-10 08:25:00,Extended Wrap Up[10048],567
16,2021-11-10 08:25:00,Lunch[10001],3598
16,2021-11-10 08:25:00,RONA[32767],0
16,2021-11-10 08:25:00,Training[10005],2
9,2021-11-10 08:30:00,Break[10003],291
9,2021-11-10 08:30:00,Go To Logout[10025],15
9,2021-11-10 08:30:00,Lunch[10001],139
4,2021-11-10 08:30:00,Break[10003],145
10,2021-11-10 08:30:00,Break[10003],140
10,2021-11-10 08:30:00,Extended Wrap Up[10048],2280
10,2021-11-10 08:30:00,Go To Logout[10025],37
10,2021-11-10 08:30:00,Lunch[10001],3413
10,2021-11-10 08:30:00,RONA[32767],40
3,2021-11-10 08:33:00,Break[10003],697
3,2021-11-10 08:33:00,Extended Wrap Up[10048],520
3,2021-11-10 08:33:00,Go To Logout[10025],106
3,2021-11-10 08:33:00,Lunch[10001],70
3,2021-11-10 08:33:00,Outbound Calls[32],40
5,2021-11-10 08:59:00,Break[10003],592
5,2021-11-10 08:59:00,Extended Wrap Up[10048],1336
5,2021-11-10 08:59:00,Lunch[10001],1656
14,2021-11-10 09:06:00,Administration[11043],0
14,2021-11-10 09:06:00,Break[10003],200
14,2021-11-10 09:06:00,Extended Wrap Up[10048],793
14,2021-11-10 09:06:00,Go To Logout[10025],4
14,2021-11-10 09:06:00,RONA[32767],55
4,2021-11-10 11:07:00,Break[10003],337
4,2021-11-10 11:07:00,Go To Logout[10025],3
4,2021-11-10 11:07:00,Lunch[10001],3495
4,2021-11-10 11:07:00,RONA[32767],34
1,2021-11-10 12:58:00,Break[10003],912
1,2021-11-10 12:58:00,Extended Wrap Up[10048],801
1,2021-11-10 12:58:00,Go To Logout[10025],13
16,2021-11-10 13:35:00,Break[10003],599
16,2021-11-10 13:35:00,Extended Wrap Up[10048],207
16,2021-11-10 13:35:00,Go To Logout[10025],9
5,2021-11-10 13:54:00,Administration[11043],1
5,2021-11-10 13:54:00,Break[10003],430
5,2021-11-10 13:54:00,Extended Wrap Up[10048],885
14,2021-11-10 14:36:00,Break[10003],881
14,2021-11-10 14:36:00,Extended Wrap Up[10048],513
14,2021-11-10 14:36:00,Go To Logout[10025],5
14,2021-11-10 17:02:00,Extended Wrap Up[10048],99
8,2021-11-11 07:45:00,Administration[11043],213
8,2021-11-11 07:45:00,Break[10003],239
8,2021-11-11 07:45:00,Extended Wrap Up[10048],640
8,2021-11-11 07:45:00,Go To Logout[10025],4
12,2021-11-11 08:01:00,Administration[11043],2
12,2021-11-11 08:01:00,Break[10003],1395
12,2021-11-11 08:01:00,Extended Wrap Up[10048],988
12,2021-11-11 08:01:00,Go To Logout[10025],4
12,2021-11-11 08:01:00,Lunch[10001],263
9,2021-11-11 08:24:00,Break[10003],336
9,2021-11-11 08:24:00,Go To Logout[10025],5
9,2021-11-11 08:24:00,Lunch[10001],3582
15,2021-11-11 08:27:00,Break[10003],1102
15,2021-11-11 08:27:00,Go To Logout[10025],18
15,2021-11-11 08:27:00,Training[10005],2700
17,2021-11-11 08:27:00,Break[10003],464
17,2021-11-11 08:27:00,Extended Wrap Up[10048],451
17,2021-11-11 08:27:00,Go To Logout[10025],9
17,2021-11-11 08:27:00,Lunch[10001],26
10,2021-11-11 08:29:00,Break[10003],409
10,2021-11-11 08:29:00,Extended Wrap Up[10048],807
10,2021-11-11 08:29:00,Go To Logout[10025],6
10,2021-11-11 08:29:00,Lunch[10001],80
18,2021-11-11 08:30:00,Break[10003],902
18,2021-11-11 08:30:00,Extended Wrap Up[10048],1542
18,2021-11-11 08:30:00,Go To Logout[10025],3
3,2021-11-11 08:30:00,Break[10003],576
3,2021-11-11 08:30:00,Extended Wrap Up[10048],489
3,2021-11-11 08:30:00,Go To Logout[10025],3
3,2021-11-11 08:30:00,Lunch[10001],31
16,2021-11-11 08:30:00,Break[10003],236
5,2021-11-11 09:02:00,Break[10003],1528
5,2021-11-11 09:02:00,Extended Wrap Up[10048],1480
5,2021-11-11 09:02:00,Lunch[10001],125
5,2021-11-11 09:02:00,RONA[32767],2
14,2021-11-11 09:07:00,Break[10003],892
14,2021-11-11 09:07:00,Extended Wrap Up[10048],222
14,2021-11-11 09:07:00,Go To Logout[10025],3
14,2021-11-11 09:07:00,RONA[32767],9
16,2021-11-11 09:43:00,Break[10003],817
16,2021-11-11 09:43:00,Extended Wrap Up[10048],174
16,2021-11-11 09:43:00,Go To Logout[10025],8
16,2021-11-11 09:43:00,Lunch[10001],46
16,2021-11-11 12:59:00,Break[10003],896
16,2021-11-11 12:59:00,Extended Wrap Up[10048],337
16,2021-11-11 12:59:00,Go To Logout[10025],3
14,2021-11-11 14:16:00,Break[10003],691
14,2021-11-11 14:16:00,Extended Wrap Up[10048],55
8,2021-11-12 07:46:00,Administration[11043],133
8,2021-11-12 07:46:00,Extended Wrap Up[10048],104
8,2021-11-12 07:46:00,Go To Logout[10025],4
12,2021-11-12 07:59:00,Administration[11043],311
12,2021-11-12 07:59:00,Break[10003],857
12,2021-11-12 07:59:00,Extended Wrap Up[10048],938
12,2021-11-12 07:59:00,Go To Logout[10025],1101
12,2021-11-12 07:59:00,Lunch[10001],27
16,2021-11-12 08:26:00,Administration[11043],59
16,2021-11-12 08:26:00,Break[10003],605
16,2021-11-12 08:26:00,Extended Wrap Up[10048],482
16,2021-11-12 08:26:00,Go To Logout[10025],3
16,2021-11-12 08:26:00,Lunch[10001],88
9,2021-11-12 08:28:00,Break[10003],664
9,2021-11-12 08:28:00,Go To Logout[10025],194
9,2021-11-12 08:28:00,Lunch[10001],17
9,2021-11-12 08:28:00,Meeting[10007],330
15,2021-11-12 08:28:00,Break[10003],492
15,2021-11-12 08:28:00,Lunch[10001],3467
15,2021-11-12 08:28:00,Meeting[10007],46
17,2021-11-12 08:28:00,Administration[11043],316
17,2021-11-12 08:28:00,Break[10003],286
17,2021-11-12 08:28:00,Extended Wrap Up[10048],209
17,2021-11-12 08:28:00,Lunch[10001],30
17,2021-11-12 08:28:00,Meeting[10007],80
18,2021-11-12 08:29:00,Break[10003],903
18,2021-11-12 08:29:00,Extended Wrap Up[10048],380
18,2021-11-12 08:29:00,Go To Logout[10025],4
4,2021-11-12 08:30:00,Break[10003],305
4,2021-11-12 08:30:00,Lunch[10001],3598
4,2021-11-12 08:30:00,RONA[32767],9
3,2021-11-12 08:31:00,Administration[11043],1
3,2021-11-12 08:31:00,Break[10003],548
3,2021-11-12 08:31:00,Extended Wrap Up[10048],450
3,2021-11-12 08:31:00,Go To Logout[10025],235
3,2021-11-12 08:31:00,Lunch[10001],62
3,2021-11-12 08:31:00,Outbound Calls[32],140
10,2021-11-12 08:32:00,Break[10003],474
10,2021-11-12 08:32:00,Extended Wrap Up[10048],485
10,2021-11-12 08:32:00,Lunch[10001],3584
10,2021-11-12 08:32:00,Meeting[10007],48
5,2021-11-12 09:03:00,Break[10003],694
5,2021-11-12 09:03:00,Extended Wrap Up[10048],1581
5,2021-11-12 09:03:00,Lunch[10001],3201
14,2021-11-12 09:08:00,Break[10003],140
14,2021-11-12 09:08:00,Extended Wrap Up[10048],1178
14,2021-11-12 09:08:00,Go To Logout[10025],3
14,2021-11-12 09:08:00,RONA[32767],44
1,2021-11-12 12:59:00,Extended Wrap Up[10048],337
1,2021-11-12 12:59:00,Go To Logout[10025],18
1,2021-11-12 12:59:00,Meeting[10007],36
4,2021-11-12 13:52:00,Go To Logout[10025],662
14,2021-11-12 14:06:00,Go To Logout[10025],5
8,2021-11-12 14:09:00,Training[10005],1014
8,2021-11-12 14:29:00,Go To Logout[10025],4
17,2021-11-12 14:45:00,Administration[11043],172
17,2021-11-12 14:45:00,Break[10003],138
17,2021-11-12 14:45:00,Computer Issues[10030],14
17,2021-11-12 14:45:00,Go To Logout[10025],4
15,2021-11-12 14:45:00,Break[10003],155
15,2021-11-12 14:45:00,Go To Logout[10025],5
16,2021-11-12 14:45:00,Administration[11043],2
16,2021-11-12 14:45:00,Extended Wrap Up[10048],413
16,2021-11-12 14:45:00,Go To Logout[10025],5
16,2021-11-12 14:45:00,RONA[32767],13
14,2021-11-12 14:45:00,Break[10003],234
14,2021-11-12 14:45:00,Extended Wrap Up[10048],1161
14,2021-11-12 14:45:00,RONA[32767],60
9,2021-11-12 14:45:00,Break[10003],141
9,2021-11-12 14:45:00,Go To Logout[10025],5
10,2021-11-12 14:45:00,Break[10003],147
10,2021-11-12 14:45:00,Extended Wrap Up[10048],71
10,2021-11-12 14:45:00,Go To Logout[10025],33
1,2021-11-12 14:47:00,Break[10003],907
1,2021-11-12 14:47:00,Go To Logout[10025],17
4,2021-11-12 14:48:00,Break[10003],374
5,2021-11-12 14:48:00,Break[10003],484
5,2021-11-12 14:48:00,Extended Wrap Up[10048],549
3,2021-11-12 14:48:00,Break[10003],511
3,2021-11-12 14:48:00,Go To Logout[10025],3
3,2021-11-12 14:48:00,Outbound Calls[32],6
4,2021-11-12 16:36:00,Go To Logout[10025],3
8,2021-11-15 07:45:00,Break[10003],450
8,2021-11-15 07:45:00,Go To Logout[10025],3
12,2021-11-15 08:00:00,Break[10003],1064
