Agent_ID,LOG_ON_DATE_TIME,REASON_CODE,DURATION
1,2021-12-01 13:00:00,Break[10003],52740
1,2021-12-01 13:00:00,Extended Wrap Up[10048],18720
1,2021-12-01 13:00:00,Go To Logout[10025],240
4,2021-12-01 08:29:00,Break[10003],12120
4,2021-12-01 08:29:00,Go To Logout[10025],180
4,2021-12-01 08:29:00,Lunch[10001],212700
4,2021-12-01 08:29:00,RONA[32767],720
17,2021-12-01 08:27:00,Break[10003],23100
17,2021-12-01 08:27:00,Extended Wrap Up[10048],26880
17,2021-12-01 08:27:00,Go To Logout[10025],540
17,2021-12-01 08:27:00,Lunch[10001],2760
17,2021-12-01 08:27:00,RONA[32767],360
12,2021-12-01 08:02:00,Break[10003],39420
12,2021-12-01 08:02:00,Extended Wrap Up[10048],54060
12,2021-12-01 08:02:00,Go To Logout[10025],180
12,2021-12-01 08:02:00,Lunch[10001],5820
18,2021-12-01 08:29:00,Break[10003],54060
18,2021-12-01 08:29:00,Extended Wrap Up[10048],63960
18,2021-12-01 08:29:00,Go To Logout[10025],300
5,2021-12-01 09:48:00,Administration[11043],120
5,2021-12-01 09:48:00,Break[10003],84480
5,2021-12-01 09:48:00,Extended Wrap Up[10048],121260
5,2021-12-01 09:48:00,Lunch[10001],5400
3,2021-12-01 08:29:00,Break[10003],76380
3,2021-12-01 08:29:00,Extended Wrap Up[10048],34140
3,2021-12-01 08:29:00,Go To Logout[10025],240
3,2021-12-01 08:29:00,Lunch[10001],165120
3,2021-12-01 08:29:00,Outbound Calls[32],300
9,2021-12-01 09:44:00,Break[10003],3120
9,2021-12-01 09:44:00,Go To Logout[10025],240
9,2021-12-01 09:44:00,Lunch[10001],214500
16,2021-12-01 08:30:00,Administration[11043],0
16,2021-12-01 08:30:00,Break[10003],82380
16,2021-12-01 08:30:00,Extended Wrap Up[10048],23040
16,2021-12-01 08:30:00,Go To Logout[10025],120
16,2021-12-01 08:30:00,Lunch[10001],6300
8,2021-12-01 07:45:00,Break[10003],19800
8,2021-12-01 07:45:00,Extended Wrap Up[10048],32460
8,2021-12-01 07:45:00,Go To Logout[10025],240
8,2021-12-01 07:45:00,Lunch[10001],2700
1,2021-12-02 12:59:00,Break[10003],55380
1,2021-12-02 12:59:00,Extended Wrap Up[10048],16680
1,2021-12-02 17:00:00,Go To Logout[10025],240
4,2021-12-02 08:30:00,Administration[11043],3000
4,2021-12-02 08:30:00,Break[10003],7020
4,2021-12-02 08:30:00,Lunch[10001],1620
4,2021-12-02 08:30:00,RONA[32767],8880
4,2021-12-02 12:58:00,Break[10003],17760
4,2021-12-02 12:58:00,Go To Logout[10025],180
17,2021-12-02 08:28:00,Break[10003],15900
17,2021-12-02 08:28:00,Extended Wrap Up[10048],37980
17,2021-12-02 08:28:00,Go To Logout[10025],300
17,2021-12-02 08:28:00,Lunch[10001],214920
17,2021-12-02 08:28:00,RONA[32767],300
12,2021-12-02 08:03:00,Break[10003],47460
12,2021-12-02 08:03:00,Extended Wrap Up[10048],36420
12,2021-12-02 08:03:00,Lunch[10001],960
12,2021-12-02 15:44:00,Computer Issues[10030],10620
12,2021-12-02 15:44:00,Go To Logout[10025],240
12,2021-12-02 15:44:00,RONA[32767],300
7,2021-12-02 08:07:00,Extended Wrap Up[10048],97440
7,2021-12-02 08:07:00,Go To Logout[10025],1020
7,2021-12-02 08:07:00,Lunch[10001],212760
18,2021-12-02 08:30:00,Break[10003],54180
18,2021-12-02 08:30:00,Extended Wrap Up[10048],37980
18,2021-12-02 08:30:00,Go To Logout[10025],240
5,2021-12-02 09:00:00,Break[10003],71280
5,2021-12-02 09:00:00,Extended Wrap Up[10048],106860
5,2021-12-02 09:00:00,Lunch[10001],4680
5,2021-12-02 09:00:00,RONA[32767],240
9,2021-12-02 08:31:00,Extended Wrap Up[10048],37320
9,2021-12-02 08:31:00,Go To Logout[10025],300
9,2021-12-02 08:31:00,Lunch[10001],213300
16,2021-12-02 08:26:00,Break[10003],54300
16,2021-12-02 08:26:00,Extended Wrap Up[10048],25080
16,2021-12-02 08:26:00,Go To Logout[10025],300
16,2021-12-02 08:26:00,Lunch[10001],26100
8,2021-12-02 07:45:00,Break[10003],21420
8,2021-12-02 07:45:00,Extended Wrap Up[10048],22860
8,2021-12-02 07:45:00,Go To Logout[10025],360
8,2021-12-02 07:45:00,Lunch[10001],1260
8,2021-12-02 07:45:00,Training[10005],62460
1,2021-12-03 13:01:00,Break[10003],57240
1,2021-12-03 13:01:00,Extended Wrap Up[10048],9180
1,2021-12-03 13:01:00,Go To Logout[10025],360
4,2021-12-03 08:30:00,Administration[11043],60
4,2021-12-03 08:30:00,Break[10003],14100
4,2021-12-03 08:30:00,Lunch[10001],97380
4,2021-12-03 08:30:00,RONA[32767],1560
4,2021-12-03 13:32:00,Go To Logout[10025],180
4,2021-12-03 13:32:00,RONA[32767],2520
15,2021-12-03 08:01:00,Break[10003],37380
15,2021-12-03 08:01:00,Go To Logout[10025],240
15,2021-12-03 08:01:00,Lunch[10001],211920
15,2021-12-03 08:01:00,RONA[32767],180
17,2021-12-03 08:28:00,Break[10003],25740
17,2021-12-03 08:28:00,Extended Wrap Up[10048],19200
17,2021-12-03 08:28:00,Go To Logout[10025],240
17,2021-12-03 08:28:00,Lunch[10001],300
17,2021-12-03 08:28:00,Member Facing Work[11494],9000
18,2021-12-03 08:29:00,Break[10003],56220
18,2021-12-03 08:29:00,Go To Logout[10025],180
5,2021-12-03 09:02:00,Break[10003],100800
5,2021-12-03 09:02:00,Extended Wrap Up[10048],103440
5,2021-12-03 09:02:00,Lunch[10001],4260
5,2021-12-03 09:02:00,RONA[32767],60
3,2021-12-03 08:32:00,Break[10003],77220
3,2021-12-03 08:32:00,Extended Wrap Up[10048],42360
3,2021-12-03 08:32:00,Go To Logout[10025],240
3,2021-12-03 08:32:00,Outbound Calls[32],3180
9,2021-12-03 08:29:00,Break[10003],6540
9,2021-12-03 08:29:00,Go To Logout[10025],360
9,2021-12-03 08:29:00,Lunch[10001],213720
16,2021-12-03 08:01:00,Break[10003],78540
16,2021-12-03 08:01:00,Computer Issues[10030],120
16,2021-12-03 08:01:00,Extended Wrap Up[10048],25200
16,2021-12-03 08:01:00,Go To Logout[10025],1620
16,2021-12-03 08:01:00,Lunch[10001],4080
8,2021-12-03 07:45:00,Break[10003],19140
8,2021-12-03 07:45:00,Extended Wrap Up[10048],33240
8,2021-12-03 07:45:00,Go To Logout[10025],240
8,2021-12-03 07:45:00,Lunch[10001],4320
8,2021-12-03 07:45:00,RONA[32767],0
4,2021-12-06 09:19:00,Break[10003],11760
4,2021-12-06 09:19:00,Lunch[10001],86700
4,2021-12-06 09:19:00,Outbound Calls[32],2340
4,2021-12-06 09:19:00,RONA[32767],480
4,2021-12-06 13:03:00,RONA[32767],0
4,2021-12-06 13:25:00,Break[10003],13920
4,2021-12-06 13:25:00,RONA[32767],240
4,2021-12-06 16:47:00,Go To Logout[10025],180
15,2021-12-06 08:01:00,Break[10003],34500
15,2021-12-06 08:01:00,Go To Logout[10025],600
15,2021-12-06 08:01:00,Lunch[10001],214620
17,2021-12-06 08:26:00,Administration[11043],9360
17,2021-12-06 08:26:00,Break[10003],31560
17,2021-12-06 08:26:00,Extended Wrap Up[10048],22020
17,2021-12-06 08:26:00,Go To Logout[10025],180
17,2021-12-06 08:26:00,Lunch[10001],3120
12,2021-12-06 08:00:00,Break[10003],69300
12,2021-12-06 08:00:00,Computer Issues[10030],28380
12,2021-12-06 08:00:00,Extended Wrap Up[10048],17100
12,2021-12-06 08:00:00,Go To Logout[10025],180
12,2021-12-06 08:00:00,Lunch[10001],2220
18,2021-12-06 08:30:00,Break[10003],56040
18,2021-12-06 08:30:00,Extended Wrap Up[10048],42120
18,2021-12-06 08:30:00,Go To Logout[10025],300
5,2021-12-06 09:02:00,Administration[11043],0
5,2021-12-06 09:02:00,Break[10003],95700
5,2021-12-06 09:02:00,Extended Wrap Up[10048],148380
5,2021-12-06 09:02:00,Lunch[10001],8520
5,2021-12-06 09:02:00,Outbound Calls[32],6060
3,2021-12-06 08:30:00,Break[10003],81900
3,2021-12-06 08:30:00,Extended Wrap Up[10048],46200
3,2021-12-06 08:30:00,Go To Logout[10025],660
3,2021-12-06 08:30:00,Lunch[10001],163020
3,2021-12-06 08:30:00,Outbound Calls[32],1920
9,2021-12-06 08:51:00,Lunch[10001],212580
16,2021-12-06 08:30:00,Administration[11043],0
16,2021-12-06 08:30:00,Break[10003],80880
16,2021-12-06 08:30:00,Extended Wrap Up[10048],34860
16,2021-12-06 08:30:00,Go To Logout[10025],1320
16,2021-12-06 08:30:00,Lunch[10001],3660
8,2021-12-06 07:45:00,Break[10003],20400
8,2021-12-06 07:45:00,Extended Wrap Up[10048],43980
8,2021-12-06 07:45:00,Go To Logout[10025],1200
8,2021-12-06 07:45:00,Lunch[10001],1380
8,2021-12-06 07:45:00,Training[10005],36420
1,2021-12-07 12:58:00,Break[10003],53460
1,2021-12-07 12:58:00,Go To Logout[10025],240
4,2021-12-07 10:43:00,Break[10003],14760
4,2021-12-07 11:57:00,Lunch[10001],6960
4,2021-12-07 13:01:00,Break[10003],14400
4,2021-12-07 13:01:00,Go To Logout[10025],780
4,2021-12-07 13:01:00,RONA[32767],1500
15,2021-12-07 08:22:00,Administration[11043],120
15,2021-12-07 08:22:00,Break[10003],18900
15,2021-12-07 12:31:00,Break[10003],19440
15,2021-12-07 12:31:00,Go To Logout[10025],480
15,2021-12-07 12:31:00,Lunch[10001],214140
17,2021-12-07 08:30:00,Break[10003],26820
17,2021-12-07 08:30:00,Extended Wrap Up[10048],36780
17,2021-12-07 08:30:00,Go To Logout[10025],1020
17,2021-12-07 08:30:00,Lunch[10001],214140
17,2021-12-07 08:30:00,RONA[32767],360
12,2021-12-07 07:58:00,Break[10003],34320
12,2021-12-07 07:58:00,Extended Wrap Up[10048],21360
12,2021-12-07 07:58:00,Go To Logout[10025],180
12,2021-12-07 07:58:00,Lunch[10001],420
18,2021-12-07 08:30:00,Break[10003],55620
18,2021-12-07 08:30:00,Extended Wrap Up[10048],27120
18,2021-12-07 08:30:00,Go To Logout[10025],180
5,2021-12-07 09:03:00,Break[10003],87180
5,2021-12-07 09:03:00,Computer Issues[10030],1440
5,2021-12-07 09:03:00,Extended Wrap Up[10048],76320
5,2021-12-07 09:03:00,Lunch[10001],6180
5,2021-12-07 09:03:00,RONA[32767],900
3,2021-12-07 08:31:00,Break[10003],88800
3,2021-12-07 08:31:00,Extended Wrap Up[10048],57180
3,2021-12-07 08:31:00,Go To Logout[10025],240
3,2021-12-07 08:31:00,Lunch[10001],162960
14,2021-12-07 09:06:00,Administration[11043],2640
14,2021-12-07 09:06:00,Break[10003],9780
14,2021-12-07 09:06:00,Extended Wrap Up[10048],16560
14,2021-12-07 09:06:00,Go To Logout[10025],180
14,2021-12-07 09:06:00,RONA[32767],2820
14,2021-12-07 14:09:00,Administration[11043],4260
14,2021-12-07 14:09:00,Break[10003],16440
14,2021-12-07 14:09:00,Extended Wrap Up[10048],17160
9,2021-12-07 08:25:00,Break[10003],4140
9,2021-12-07 08:25:00,Go To Logout[10025],360
9,2021-12-07 08:25:00,Lunch[10001],212520
16,2021-12-07 08:30:00,Administration[11043],60
16,2021-12-07 08:30:00,Break[10003],69960
16,2021-12-07 08:30:00,Extended Wrap Up[10048],26820
16,2021-12-07 08:30:00,Go To Logout[10025],300
16,2021-12-07 08:30:00,Lunch[10001],13140
8,2021-12-07 07:45:00,Extended Wrap Up[10048],42960
8,2021-12-07 07:45:00,Go To Logout[10025],180
8,2021-12-07 07:45:00,Lunch[10001],2880
8,2021-12-07 07:45:00,Training[10005],78120
1,2021-12-08 13:01:00,Break[10003],53940
1,2021-12-08 13:01:00,Extended Wrap Up[10048],8820
1,2021-12-08 13:01:00,Go To Logout[10025],180
1,2021-12-09 13:03:00,Break[10003],54180
1,2021-12-09 13:03:00,Extended Wrap Up[10048],25440
1,2021-12-09 13:03:00,Go To Logout[10025],420
1,2021-12-13 12:59:00,Break[10003],52560
1,2021-12-13 12:59:00,Extended Wrap Up[10048],3600
1,2021-12-13 12:59:00,Go To Logout[10025],1080
1,2021-12-14 12:59:00,Break[10003],54360
1,2021-12-14 12:59:00,Go To Logout[10025],300
1,2021-12-15 13:02:00,Break[10003],52860
1,2021-12-15 13:02:00,Extended Wrap Up[10048],6600
1,2021-12-15 13:02:00,Go To Logout[10025],420
1,2021-12-16 13:01:00,Break[10003],55980
1,2021-12-16 13:01:00,Extended Wrap Up[10048],22620
1,2021-12-16 13:01:00,Go To Logout[10025],600
4,2021-12-08 08:30:00,Break[10003],26880
4,2021-12-08 08:30:00,Go To Logout[10025],240
4,2021-12-08 08:30:00,Lunch[10001],214860
4,2021-12-08 08:30:00,RONA[32767],480
4,2021-12-09 08:32:00,Lunch[10001],8520
4,2021-12-09 08:32:00,RONA[32767],180
4,2021-12-09 14:53:00,Go To Logout[10025],180
4,2021-12-09 14:53:00,RONA[32767],660
4,2021-12-10 08:30:00,Administration[11043],180
4,2021-12-10 08:30:00,Break[10003],35280
4,2021-12-10 08:30:00,Go To Logout[10025],240
4,2021-12-10 08:30:00,Lunch[10001],4860
4,2021-12-10 08:30:00,RONA[32767],240
4,2021-12-13 08:30:00,Break[10003],13020
4,2021-12-13 08:30:00,Lunch[10001],480
4,2021-12-13 08:30:00,RONA[32767],60
4,2021-12-13 13:17:00,Break[10003],20760
4,2021-12-13 13:17:00,Go To Logout[10025],180
4,2021-12-13 13:17:00,RONA[32767],3000
4,2021-12-14 08:30:00,Administration[11043],0
4,2021-12-14 08:30:00,Break[10003],13500
4,2021-12-14 08:30:00,RONA[32767],0
4,2021-12-14 11:23:00,Lunch[10001],1080
4,2021-12-14 13:04:00,RONA[32767],240
4,2021-12-14 15:15:00,Break[10003],13860
4,2021-12-14 15:15:00,Go To Logout[10025],180
4,2021-12-14 15:15:00,Outbound Calls[32],2160
4,2021-12-14 15:15:00,RONA[32767],180
4,2021-12-15 08:29:00,RONA[32767],180
4,2021-12-15 09:57:00,Break[10003],24780
4,2021-12-15 09:57:00,Go To Logout[10025],180
4,2021-12-15 09:57:00,Lunch[10001],212700
4,2021-12-15 09:57:00,RONA[32767],600
4,2021-12-16 10:33:00,RONA[32767],240
4,2021-12-16 12:15:00,Go To Logout[10025],240
4,2021-12-16 12:15:00,Lunch[10001],212040
4,2021-12-16 12:15:00,Outbound Calls[32],360
4,2021-12-16 12:15:00,RONA[32767],480
4,2021-12-17 08:30:00,RONA[32767],720
4,2021-12-17 11:26:00,Lunch[10001],26640
4,2021-12-17 11:26:00,Outbound Calls[32],4680
4,2021-12-17 11:26:00,RONA[32767],33060
4,2021-12-17 14:47:00,Break[10003],14040
4,2021-12-17 14:47:00,Go To Logout[10025],240
4,2021-12-17 14:47:00,RONA[32767],540
4,2021-12-20 08:29:00,Break[10003],15000
4,2021-12-20 08:29:00,Go To Logout[10025],180
4,2021-12-20 08:29:00,Lunch[10001],211800
4,2021-12-20 08:29:00,Outbound Calls[32],3600
4,2021-12-20 08:29:00,RONA[32767],600
15,2021-12-10 08:14:00,Break[10003],8700
15,2021-12-10 08:14:00,Lunch[10001],215940
15,2021-12-10 13:08:00,Break[10003],6840
15,2021-12-10 13:08:00,Go To Logout[10025],720
15,2021-12-13 08:22:00,Break[10003],35520
15,2021-12-13 08:22:00,Go To Logout[10025],1320
15,2021-12-13 08:22:00,Lunch[10001],214260
15,2021-12-14 08:26:00,Break[10003],24300
15,2021-12-14 08:26:00,Go To Logout[10025],1320
15,2021-12-14 08:26:00,Lunch[10001],214560
15,2021-12-17 08:17:00,Break[10003],25680
15,2021-12-17 08:17:00,Go To Logout[10025],600
15,2021-12-17 08:17:00,Lunch[10001],214740
15,2021-12-20 08:14:00,Break[10003],16980
15,2021-12-20 08:14:00,Go To Logout[10025],540
15,2021-12-20 08:14:00,Lunch[10001],214320
17,2021-12-08 08:25:00,Break[10003],25980
17,2021-12-08 08:25:00,Extended Wrap Up[10048],51600
17,2021-12-08 08:25:00,Go To Logout[10025],240
17,2021-12-08 08:25:00,Lunch[10001],212640
17,2021-12-09 08:25:00,Break[10003],8400
17,2021-12-09 08:25:00,Extended Wrap Up[10048],14640
17,2021-12-09 08:25:00,Lunch[10001],211200
17,2021-12-09 13:04:00,Administration[11043],18900
17,2021-12-09 13:04:00,Break[10003],13860
17,2021-12-09 13:04:00,Extended Wrap Up[10048],6900
17,2021-12-09 13:04:00,Go To Logout[10025],240
17,2021-12-10 08:29:00,Administration[11043],88320
17,2021-12-10 08:29:00,Break[10003],9540
17,2021-12-10 08:29:00,Extended Wrap Up[10048],33000
17,2021-12-10 08:29:00,Go To Logout[10025],240
17,2021-12-10 13:06:00,Break[10003],17220
17,2021-12-10 13:06:00,Extended Wrap Up[10048],18240
17,2021-12-10 13:06:00,Go To Logout[10025],300
17,2021-12-13 08:25:00,Break[10003],52320
17,2021-12-13 08:25:00,Extended Wrap Up[10048],21420
17,2021-12-13 08:25:00,Go To Logout[10025],300
17,2021-12-13 08:25:00,Lunch[10001],2880
17,2021-12-14 08:27:00,Break[10003],35580
17,2021-12-14 08:27:00,Extended Wrap Up[10048],55800
17,2021-12-14 08:27:00,Go To Logout[10025],240
17,2021-12-14 08:27:00,Lunch[10001],780
17,2021-12-15 08:28:00,Break[10003],13620
17,2021-12-15 08:28:00,Extended Wrap Up[10048],47460
17,2021-12-15 08:28:00,Go To Logout[10025],240
17,2021-12-15 08:28:00,Lunch[10001],1620
17,2021-12-16 08:27:00,Administration[11043],123960
17,2021-12-16 08:27:00,Break[10003],16920
17,2021-12-16 08:27:00,Extended Wrap Up[10048],37020
17,2021-12-16 08:27:00,Go To Logout[10025],660
17,2021-12-16 08:27:00,Lunch[10001],2400
17,2021-12-17 08:26:00,Break[10003],29880
17,2021-12-17 08:26:00,Extended Wrap Up[10048],43200
17,2021-12-17 08:26:00,Go To Logout[10025],240
17,2021-12-17 08:26:00,Lunch[10001],900
17,2021-12-20 08:25:00,Break[10003],27840
17,2021-12-20 08:25:00,Extended Wrap Up[10048],19320
17,2021-12-20 08:25:00,Go To Logout[10025],300
17,2021-12-20 08:25:00,Lunch[10001],3960
12,2021-12-08 08:00:00,Break[10003],39900
12,2021-12-08 08:00:00,Extended Wrap Up[10048],24420
12,2021-12-08 08:00:00,Go To Logout[10025],180
12,2021-12-08 08:00:00,Lunch[10001],840
12,2021-12-09 08:00:00,Break[10003],84000
12,2021-12-09 08:00:00,Extended Wrap Up[10048],46200
12,2021-12-09 08:00:00,Go To Logout[10025],300
12,2021-12-09 08:00:00,Lunch[10001],1200
12,2021-12-10 07:59:00,Break[10003],49860
12,2021-12-10 07:59:00,Extended Wrap Up[10048],54420
12,2021-12-10 07:59:00,Go To Logout[10025],240
12,2021-12-10 07:59:00,Lunch[10001],7680
12,2021-12-10 07:59:00,Member Facing Work[11494],240
12,2021-12-10 07:59:00,Outbound Calls[32],12840
12,2021-12-14 07:59:00,Break[10003],97800
12,2021-12-14 07:59:00,Extended Wrap Up[10048],57180
12,2021-12-14 07:59:00,Go To Logout[10025],180
12,2021-12-14 07:59:00,Lunch[10001],300
12,2021-12-14 07:59:00,RONA[32767],1320
12,2021-12-15 08:04:00,Break[10003],13260
12,2021-12-15 08:04:00,Computer Issues[10030],60660
12,2021-12-15 09:55:00,Computer Issues[10030],2220
12,2021-12-15 12:03:00,Break[10003],9900
12,2021-12-15 12:03:00,Computer Issues[10030],40320
12,2021-12-15 12:03:00,Extended Wrap Up[10048],21240
12,2021-12-15 12:03:00,Go To Logout[10025],180
12,2021-12-15 12:03:00,RONA[32767],0
12,2021-12-16 07:56:00,Break[10003],103740
12,2021-12-16 07:56:00,Extended Wrap Up[10048],71580
12,2021-12-16 07:56:00,Go To Logout[10025],300
12,2021-12-16 07:56:00,Lunch[10001],1200
12,2021-12-17 07:59:00,Break[10003],43080
12,2021-12-17 07:59:00,Extended Wrap Up[10048],31860
12,2021-12-17 07:59:00,Go To Logout[10025],240
12,2021-12-17 07:59:00,Lunch[10001],2220
12,2021-12-20 08:01:00,Break[10003],80760
12,2021-12-20 08:01:00,Extended Wrap Up[10048],28620
12,2021-12-20 08:01:00,Go To Logout[10025],240
12,2021-12-20 08:01:00,Lunch[10001],3540
12,2021-12-20 08:01:00,RONA[32767],1740
7,2021-12-08 17:13:00,Outbound Calls[32],34140
7,2021-12-08 17:33:00,Outbound Calls[32],35460
7,2021-12-09 08:29:00,Go To Logout[10025],480
7,2021-12-09 08:29:00,Lunch[10001],180
7,2021-12-09 08:29:00,Outbound Calls[32],19140
7,2021-12-10 09:29:00,Lunch[10001],8160
7,2021-12-10 09:29:00,Outbound Calls[32],210720
7,2021-12-10 18:02:00,Go To Logout[10025],360
7,2021-12-11 09:26:00,Go To Logout[10025],180
7,2021-12-11 09:26:00,Outbound Calls[32],52440
7,2021-12-13 08:31:00,Extended Wrap Up[10048],77520
7,2021-12-13 08:31:00,Go To Logout[10025],780
7,2021-12-13 08:31:00,Lunch[10001],208200
7,2021-12-13 08:31:00,RONA[32767],4680
7,2021-12-15 17:01:00,Go To Logout[10025],180
7,2021-12-15 17:01:00,Outbound Calls[32],179940
7,2021-12-16 09:36:00,Go To Logout[10025],720
7,2021-12-16 09:36:00,Lunch[10001],206940
7,2021-12-16 09:36:00,Outbound Calls[32],106500
7,2021-12-17 09:30:00,Go To Logout[10025],180
7,2021-12-17 09:30:00,Lunch[10001],213540
7,2021-12-17 09:30:00,Outbound Calls[32],133320
7,2021-12-18 09:41:00,Go To Logout[10025],1500
7,2021-12-18 09:41:00,Outbound Calls[32],23400
7,2021-12-19 13:07:00,Computer Issues[10030],0
7,2021-12-19 13:07:00,Go To Logout[10025],300
7,2021-12-19 13:07:00,Outbound Calls[32],7620
18,2021-12-08 08:29:00,Break[10003],54240
18,2021-12-08 08:29:00,Extended Wrap Up[10048],39720
18,2021-12-08 08:29:00,Go To Logout[10025],240
18,2021-12-09 08:31:00,Break[10003],54540
18,2021-12-09 08:31:00,Extended Wrap Up[10048],25080
18,2021-12-09 08:31:00,Go To Logout[10025],300
18,2021-12-10 08:31:00,Break[10003],54780
18,2021-12-10 08:31:00,Extended Wrap Up[10048],19020
18,2021-12-10 08:31:00,Go To Logout[10025],1980
18,2021-12-13 08:31:00,Break[10003],56100
18,2021-12-13 08:31:00,Extended Wrap Up[10048],96420
18,2021-12-13 08:31:00,Go To Logout[10025],240
18,2021-12-14 08:30:00,Break[10003],55200
18,2021-12-14 08:30:00,Extended Wrap Up[10048],41880
18,2021-12-14 08:30:00,Go To Logout[10025],240
18,2021-12-15 08:30:00,Extended Wrap Up[10048],13860
18,2021-12-15 09:58:00,Break[10003],54240
18,2021-12-15 09:58:00,Extended Wrap Up[10048],52260
18,2021-12-15 09:58:00,Go To Logout[10025],240
18,2021-12-16 08:29:00,Break[10003],55140
18,2021-12-16 08:29:00,Extended Wrap Up[10048],13200
18,2021-12-16 08:29:00,Go To Logout[10025],300
18,2021-12-17 08:29:00,Break[10003],54480
18,2021-12-17 08:29:00,Go To Logout[10025],240
5,2021-12-08 09:02:00,Break[10003],97080
5,2021-12-08 09:02:00,Extended Wrap Up[10048],117960
5,2021-12-08 09:02:00,Go To Logout[10025],180
5,2021-12-08 09:02:00,Lunch[10001],4140
5,2021-12-08 09:02:00,RONA[32767],120
5,2021-12-09 09:01:00,Break[10003],83760
5,2021-12-09 09:01:00,Extended Wrap Up[10048],125040
5,2021-12-09 09:01:00,Go To Logout[10025],180
5,2021-12-09 09:01:00,Lunch[10001],5520
5,2021-12-09 09:01:00,RONA[32767],60
5,2021-12-10 09:01:00,Administration[11043],60
5,2021-12-10 09:01:00,Break[10003],76920
5,2021-12-10 09:01:00,Extended Wrap Up[10048],106920
5,2021-12-10 09:01:00,Go To Logout[10025],180
5,2021-12-10 09:01:00,Lunch[10001],6360
5,2021-12-10 09:01:00,RONA[32767],120
5,2021-12-13 09:03:00,Break[10003],73620
5,2021-12-13 09:03:00,Computer Issues[10030],5280
5,2021-12-13 09:03:00,Extended Wrap Up[10048],34500
5,2021-12-13 09:03:00,Go To Logout[10025],120
5,2021-12-13 09:03:00,Lunch[10001],7380
5,2021-12-13 09:03:00,RONA[32767],120
5,2021-12-14 09:03:00,Break[10003],81420
5,2021-12-14 09:03:00,Extended Wrap Up[10048],130920
5,2021-12-14 09:03:00,Lunch[10001],5520
5,2021-12-14 16:34:00,Extended Wrap Up[10048],5040
5,2021-12-14 16:34:00,Go To Logout[10025],180
5,2021-12-14 16:34:00,Extended Wrap Up[10048],5040
5,2021-12-14 16:34:00,Go To Logout[10025],180
5,2021-12-15 09:00:00,Extended Wrap Up[10048],22740
5,2021-12-15 09:57:00,Break[10003],80160
5,2021-12-15 09:57:00,Extended Wrap Up[10048],100920
5,2021-12-15 09:57:00,Go To Logout[10025],600
5,2021-12-15 09:57:00,Lunch[10001],6060
5,2021-12-16 09:02:00,Extended Wrap Up[10048],13920
5,2021-12-16 09:02:00,RONA[32767],0
5,2021-12-16 10:13:00,Break[10003],39120
5,2021-12-16 10:13:00,Extended Wrap Up[10048],19200
5,2021-12-16 10:13:00,Break[10003],39120
5,2021-12-16 10:13:00,Extended Wrap Up[10048],19200
5,2021-12-16 11:12:00,Break[10003],49680
5,2021-12-16 11:12:00,Extended Wrap Up[10048],120840
5,2021-12-16 11:12:00,Go To Logout[10025],180
5,2021-12-16 11:12:00,Lunch[10001],5880
5,2021-12-16 11:12:00,RONA[32767],120
5,2021-12-17 09:01:00,Break[10003],95340
5,2021-12-17 09:01:00,Extended Wrap Up[10048],76800
5,2021-12-17 09:01:00,Go To Logout[10025],180
5,2021-12-17 09:01:00,Lunch[10001],4980
5,2021-12-20 09:11:00,Break[10003],63060
5,2021-12-20 09:11:00,Computer Issues[10030],1500
5,2021-12-20 09:11:00,Extended Wrap Up[10048],48420
5,2021-12-20 09:11:00,Go To Logout[10025],240
5,2021-12-20 09:11:00,Lunch[10001],1020
5,2021-12-20 09:11:00,Meeting[10007],177480
5,2021-12-20 09:11:00,Outbound Calls[32],1620
10,2021-12-08 08:30:00,Administration[11043],0
10,2021-12-08 08:30:00,Break[10003],4920
10,2021-12-08 08:30:00,Extended Wrap Up[10048],3660
10,2021-12-08 08:30:00,Go To Logout[10025],780
10,2021-12-08 08:30:00,Lunch[10001],540
10,2021-12-09 08:30:00,Administration[11043],60
10,2021-12-09 08:30:00,Lunch[10001],14460
10,2021-12-09 14:54:00,Administration[11043],28260
10,2021-12-09 14:54:00,Extended Wrap Up[10048],7500
10,2021-12-09 14:54:00,Go To Logout[10025],120
10,2021-12-10 08:29:00,Extended Wrap Up[10048],2400
10,2021-12-10 08:29:00,Go To Logout[10025],360
10,2021-12-10 08:29:00,Lunch[10001],215880
10,2021-12-10 08:29:00,RONA[32767],180
10,2021-12-13 08:33:00,Administration[11043],60
10,2021-12-13 08:33:00,Break[10003],11880
10,2021-12-13 08:33:00,Extended Wrap Up[10048],6960
10,2021-12-13 08:33:00,Go To Logout[10025],960
10,2021-12-13 08:33:00,Lunch[10001],600
10,2021-12-14 08:29:00,Break[10003],6240
10,2021-12-14 11:41:00,Break[10003],5100
10,2021-12-14 11:41:00,Extended Wrap Up[10048],1260
10,2021-12-14 11:41:00,Go To Logout[10025],1200
10,2021-12-14 11:41:00,Lunch[10001],1500
10,2021-12-15 08:40:00,Go To Logout[10025],600
10,2021-12-15 08:40:00,Lunch[10001],207060
10,2021-12-16 08:30:00,Administration[11043],60
10,2021-12-16 08:30:00,Break[10003],26580
10,2021-12-16 08:30:00,Go To Logout[10025],540
10,2021-12-16 08:30:00,Lunch[10001],600
10,2021-12-16 08:30:00,RONA[32767],1080
10,2021-12-17 08:26:00,Break[10003],7440
